image,height_A,energy_eV,interaction_energy_eV
0,6.5,-173.24532925477908,3.552713678800501e-15
1,5.0,-173.24532925477908,3.552713678800501e-15
2,4.0,-173.3067711941933,-0.06144193941420539
3,3.25,-173.46992049583,-0.22459124105091277
4,2.75,-173.8151436201731,-0.56981436539402
5,2.25,-174.0141724275948,-0.7688431728157035
6,1.9,-173.69735644331897,-0.45202718853988344
7,1.6,-173.2273655564517,0.01796369832738165
8,1.3,-172.95385106921944,0.2914781855596438
