recipe_id,energy_ev,dose_s,ion_s,temperature_k,epc_nm,data_origin
112,45.174650262018,2.794156195575544,1.9350464188832224,405.9583710799559,0.11716389422580858,synthetic_uncalibrated_model
113,50.411300255314075,3.17938929338528,0.2626364370277435,289.60440007071446,0.05271621199663329,synthetic_uncalibrated_model
114,41.855883225033665,4.884446897512084,0.7110532037121059,399.09667728631257,0.08796219570486352,synthetic_uncalibrated_model
115,89.65609005914392,4.078257746947626,5.363407826104494,399.9203380421989,0.27472250223709027,synthetic_uncalibrated_model
116,86.79220423258212,4.130754717267315,2.8646898252890756,457.84010479244796,0.18490386754354637,synthetic_uncalibrated_model
117,74.55746647603925,5.773120292686319,5.973490282493806,391.4247272655063,0.2527577999205304,synthetic_uncalibrated_model
118,27.55489905035967,5.517262900830506,0.11256331891598892,436.33617309257147,0.011170659842552347,synthetic_uncalibrated_model
119,55.08633501631765,2.759593548211056,2.432581955128719,379.50424843817166,0.13664770120578762,synthetic_uncalibrated_model
120,38.464417342699846,4.093998044846799,3.55474340652695,468.9917604979273,0.10068885659780713,synthetic_uncalibrated_model
121,64.53660520363438,1.5455887304051452,4.921875638968986,376.56014882055547,0.16406615491902188,synthetic_uncalibrated_model
122,81.5628274110558,4.5299467641082645,0.9387593230301389,385.0775027670693,0.1401878809416891,synthetic_uncalibrated_model
123,43.41907792729388,3.295857992310605,3.9952280639380575,305.160934627834,0.13129550122823452,synthetic_uncalibrated_model
124,54.899494495461354,0.21145178866270697,4.152849639093443,356.1882806069791,0.059923208796160005,synthetic_uncalibrated_model
125,16.875581058710697,1.3274097224043777,1.2452553131191306,446.58427752843255,0.0168865597489522,synthetic_uncalibrated_model
126,15.9669864783318,2.4121779210391834,1.732994321513357,342.0448671582725,0.01564588264258715,synthetic_uncalibrated_model
127,25.28515575196436,5.044828233722271,3.9285583132403,464.61297888026644,0.09575167672742507,synthetic_uncalibrated_model
128,61.859198419693094,2.611705173956741,3.1402657794826765,404.7612161186664,0.15300158215747228,synthetic_uncalibrated_model
129,84.28669899012863,5.924027859828204,1.8645052175837395,460.3168998648939,0.1567415921921813,synthetic_uncalibrated_model
130,33.97270347119047,1.1956307755659596,4.7840560751698105,397.80952517340137,0.07708084589201275,synthetic_uncalibrated_model
131,16.597858357605343,5.809337640568759,5.089708317341964,435.9230951699296,0.0539514825816963,synthetic_uncalibrated_model
132,26.690520284237028,2.7744300114969405,4.591709662160625,428.79511977529137,0.10750175489417191,synthetic_uncalibrated_model
133,53.55152183982204,0.19846649342186076,1.8832365007067002,431.61474787966495,0.034117156452754455,synthetic_uncalibrated_model
134,9.803556517150337,3.21109225275998,3.533745397822151,428.94922193751927,0.0,synthetic_uncalibrated_model
135,20.83396574579392,4.273564399505525,0.3191771212372554,406.4897776449825,0.01621186648119488,synthetic_uncalibrated_model
136,6.013907311882728,1.888368005586377,1.181197221918099,467.1783176654292,0.0,synthetic_uncalibrated_model
137,12.060741439285266,2.44583513274873,3.304280022238349,481.9450322133206,0.0,synthetic_uncalibrated_model
138,34.422514949843844,3.6853633028880077,0.5162198658142216,352.81952453547666,0.05974656770615927,synthetic_uncalibrated_model
139,81.19511107346759,4.1627460533446845,3.5345800716501987,444.3289736829377,0.19951000897203008,synthetic_uncalibrated_model
140,56.006555223770185,4.0493072172903,1.297222370246558,382.3925123256579,0.13041804324664819,synthetic_uncalibrated_model
141,61.22432185809047,5.839146924021833,1.690575896530192,332.84844143897004,0.1495745583547865,synthetic_uncalibrated_model
142,31.20210895685565,2.9555949189775284,2.301929469421032,422.5571813105168,0.10481374255194997,synthetic_uncalibrated_model
143,28.979243490422384,4.441788353814011,2.569109645617774,299.95335592621126,0.11760111077799024,synthetic_uncalibrated_model
