site,orientation,image,height_A,energy_eV,interaction_energy_eV
atop_Si,upright,0,6.5,-170.65672015292648,4.440892098500626e-15
atop_Si,upright,1,5.0,-170.65672015292648,4.440892098500626e-15
atop_Si,upright,2,4.0,-170.62654311143422,0.030177041492270185
atop_Si,upright,3,3.25,-170.92166836925765,-0.2649482163311587
atop_Si,upright,4,2.75,-171.14016624956597,-0.48344609663947846
atop_Si,upright,5,2.25,-171.56469635528418,-0.9079762023576974
atop_Si,upright,6,1.9,-171.74864202426113,-1.0919218713346437
atop_Si,upright,7,1.6,-169.26933312854533,1.3873870243811597
atop_Si,upright,8,1.3,-153.56266836991549,17.094051783011
atop_Si,parallel,0,6.5,-170.65672015292648,4.440892098500626e-15
atop_Si,parallel,1,5.0,-170.65672015292648,4.440892098500626e-15
atop_Si,parallel,2,4.0,-170.5487933093493,0.10792684357719384
atop_Si,parallel,3,3.25,-170.86562563625768,-0.20890548333118897
atop_Si,parallel,4,2.75,-171.48643935488184,-0.8297192019553519
atop_Si,parallel,5,2.25,-171.7444399039708,-1.0877197510443137
atop_Si,parallel,6,1.9,-172.23535949426105,-1.5786393413345605
atop_Si,parallel,7,1.6,-170.86231883716331,-0.20559868423682826
atop_Si,parallel,8,1.3,-165.8971201246286,4.7596000282978865
bridge_Si_Si,upright,0,6.5,-170.65672015292648,4.440892098500626e-15
bridge_Si_Si,upright,1,5.0,-170.65672015292648,4.440892098500626e-15
bridge_Si_Si,upright,2,4.0,-170.63179423058924,0.02492592233725066
bridge_Si_Si,upright,3,3.25,-170.81634347760786,-0.1596233246813723
bridge_Si_Si,upright,4,2.75,-171.24436866607357,-0.5876485131470828
bridge_Si_Si,upright,5,2.25,-171.64193301295904,-0.9852128600325569
bridge_Si_Si,upright,6,1.9,-171.6327191187861,-0.9759989658596124
bridge_Si_Si,upright,7,1.6,-171.64546400848076,-0.9887438555542714
bridge_Si_Si,upright,8,1.3,-171.67005955845593,-1.0133394055294458
bridge_Si_Si,parallel,0,6.5,-170.65672015292648,4.440892098500626e-15
bridge_Si_Si,parallel,1,5.0,-170.65672015292648,4.440892098500626e-15
bridge_Si_Si,parallel,2,4.0,-170.6004605447586,0.056259608167896324
bridge_Si_Si,parallel,3,3.25,-170.75936437767353,-0.10264422474704826
bridge_Si_Si,parallel,4,2.75,-171.36331437079767,-0.7065942178711806
bridge_Si_Si,parallel,5,2.25,-171.7521647791306,-1.0954446262041087
bridge_Si_Si,parallel,6,1.9,-171.65031422196157,-0.9935940690350789
bridge_Si_Si,parallel,7,1.6,-171.55453540343697,-0.8978152505104857
bridge_Si_Si,parallel,8,1.3,-171.25271915716257,-0.595999004236087
hollow,upright,0,6.5,-170.65672015292648,4.440892098500626e-15
hollow,upright,1,5.0,-170.65672015292648,4.440892098500626e-15
hollow,upright,2,4.0,-170.63649106775188,0.020229085174610084
hollow,upright,3,3.25,-170.85206502910788,-0.19534487618139007
hollow,upright,4,2.75,-171.1624614063718,-0.5057412534453034
hollow,upright,5,2.25,-171.61756893198728,-0.9608487790607922
hollow,upright,6,1.9,-171.63675399680227,-0.9800338438757832
hollow,upright,7,1.6,-171.60061336481562,-0.9438932118891286
hollow,upright,8,1.3,-171.61542603870345,-0.9587058857769604
hollow,parallel,0,6.5,-170.65672015292648,4.440892098500626e-15
hollow,parallel,1,5.0,-170.65672015292648,4.440892098500626e-15
hollow,parallel,2,4.0,-170.5882127822198,0.06850737070667368
hollow,parallel,3,3.25,-170.78162312159176,-0.12490296866527739
hollow,parallel,4,2.75,-171.42018457129657,-0.7634644183700869
hollow,parallel,5,2.25,-171.79751602782497,-1.1407958748984823
hollow,parallel,6,1.9,-171.7799068481842,-1.1231866952577105
hollow,parallel,7,1.6,-171.73614420387435,-1.0794240509478596
hollow,parallel,8,1.3,-171.20694338780592,-0.5502232348794349
