optimization_step,energy_eV,energy_relative_to_start_eV
150,-219.74013565036302,-0.03396554069772151
151,-219.7401380203194,-0.03396791065409843
152,-219.74014261583227,-0.033972506166975336
153,-219.7401491621831,-0.03397905251779321
154,-219.7401572820209,-0.033987172355608664
155,-219.74016653517333,-0.033996425508036054
156,-219.74017646813974,-0.03400635847444278
157,-219.74018666990438,-0.03401656023908117
158,-219.74019788747032,-0.0340277778050222
159,-219.74020994662848,-0.03403983696318846
160,-219.74022290913265,-0.03405279946736073
161,-219.74023737355506,-0.03406726388976722
162,-219.7402547071285,-0.034084597463220234
163,-219.74027699085772,-0.03410688119242877
164,-219.74030654091024,-0.0341364312449457
165,-219.74034504835444,-0.03417493868914789
166,-219.7403927558836,-0.034222646218296404
167,-219.74044875117605,-0.03427864151075255
168,-219.7405135588224,-0.034343449157120176
169,-219.74059221307968,-0.034422103414385674
170,-219.74069210340278,-0.03452199373748499
171,-219.74081587522133,-0.03464576555603571
172,-219.7409623438829,-0.0347922342176048
173,-219.74114063169847,-0.034970522033177076
174,-219.74136363818553,-0.035193528520238715
175,-219.74163117460984,-0.03546106494454193
176,-219.7419609062381,-0.03579079657279749
177,-219.74236438372984,-0.03619427406454179
178,-219.74285995359972,-0.036689843934425426
179,-219.74346606693544,-0.03729595727014612
180,-219.74421700999054,-0.038046900325241495
181,-219.74514498640397,-0.03897487673867772
182,-219.74630018059895,-0.040130070933656725
183,-219.74774769792157,-0.04157758825627411
184,-219.74954831440286,-0.043378204737564374
185,-219.75118981232856,-0.045019702663267935
186,-219.74110336526914,-0.03493325560384619
187,-219.7528947030828,-0.04672459341750823
188,-219.75408149721602,-0.04791138755072666
189,-219.7547966250979,-0.04862651543260199
190,-219.75432355399911,-0.048153444333820516
191,-219.7544282336447,-0.04825812397939444
192,-219.75460246364244,-0.04843235397714807
193,-219.75478805000432,-0.04861794033902811
194,-219.75492456732704,-0.0487544576617438
195,-219.7549747746148,-0.04880466494950042
196,-219.75497643498358,-0.04880632531828155
197,-219.7549797313957,-0.048809621730413255
198,-219.7549846177624,-0.04881450809710941
199,-219.75499103135755,-0.04882092169225416
200,-219.75499890019296,-0.04882879052766498
201,-219.75500815192493,-0.048838042259632175
202,-219.75501872319512,-0.04884861352982739
203,-219.75503189959113,-0.04886178992583723
204,-219.75504822618493,-0.048878116519631476
205,-219.75506840585868,-0.048898296193385704
206,-219.7550933681616,-0.04892325849630197
207,-219.75512434391132,-0.04895423424602541
208,-219.75516291635108,-0.04899280668578854
209,-219.75521101075233,-0.0490409010870394
210,-219.75527081054238,-0.04910070087709073
211,-219.75534467814256,-0.04917456847726953
212,-219.75543528741406,-0.049265177748765154
213,-219.7555461556338,-0.04937604596850065
214,-219.7556823002206,-0.04951219055530487
215,-219.75585013864762,-0.04968002898232271
216,-219.75605652875615,-0.04988641909085345
217,-219.7563092159965,-0.050139106331215544
218,-219.75661955871902,-0.05044944905372972
219,-219.75700195226224,-0.05083184259694917
220,-219.75747182168757,-0.051301712022279844
221,-219.75805154743998,-0.051881437774682126
222,-219.75876767251276,-0.05259756284746686
223,-219.75965532474024,-0.05348521507494297
224,-219.7607589894637,-0.0545888797984162
225,-219.76213827245454,-0.05596816278924166
226,-219.76387189498362,-0.05770178531832926
227,-219.76606654008617,-0.05989643042087778
228,-219.76887012107568,-0.06270001141038506
229,-219.77248667856122,-0.06631656889592819
230,-219.77715072053002,-0.07098061086472285
231,-219.78063584128608,-0.07446573162079062
232,-219.783032075465,-0.07686196579970783
233,-219.78340345819032,-0.07723334852502717
234,-219.783703982652,-0.0775338729867201
235,-219.78372175668716,-0.07755164702186335
236,-219.7837615730139,-0.07759146334859679
237,-219.78383156897567,-0.07766145931037727
238,-219.7839160332308,-0.0777459235655158
239,-219.78399941658256,-0.0778293069172662
240,-219.78407349656746,-0.07790338690216458
241,-219.78414203226413,-0.07797192259883445
242,-219.78421793096575,-0.07804782130045851
243,-219.7843261861597,-0.07815607649439471
244,-219.78448287527814,-0.07831276561284994
245,-219.78469142968666,-0.07852132002136614
246,-219.78493916572626,-0.0787690560609633
247,-219.78521749643895,-0.0790473867736523
248,-219.78555609765885,-0.079385987993561
249,-219.78600603321442,-0.07983592354912616
250,-219.7865724101701,-0.0804023005048009
251,-219.78723725019353,-0.0810671405282335
252,-219.78807792338256,-0.0819078137172653
253,-219.78913862639175,-0.08296851672645289
254,-219.7904213650328,-0.0842512553675192
255,-219.79206607984102,-0.08589597017572714
256,-219.79408798223963,-0.08791787257433725
257,-219.79665593819212,-0.0904858285268233
258,-219.79990688621552,-0.09373677655023016
259,-219.80403864840926,-0.09786853874396684
260,-219.80921872133857,-0.10304861167327317
261,-219.81531930654305,-0.10914919687775182
262,-219.81751575840474,-0.11134564873944441
263,-219.82486695567178,-0.11869684600648611
264,-219.81934307376477,-0.1131729640994763
265,-219.8225334258601,-0.11636331619479279
266,-219.82553541402257,-0.11936530435727377
267,-219.82555780908098,-0.11938769941568239
268,-219.82564629046172,-0.11947618079642552
269,-219.8258057912278,-0.11963568156249949
270,-219.8260057090501,-0.11983559938479971
271,-219.82621028411094,-0.12004017444564852
272,-219.82638906343183,-0.12021895376653902
273,-219.82652828776236,-0.12035817809706373
274,-219.8266385273914,-0.1204684177261015
275,-219.82676131133115,-0.12059120166586013
276,-219.82694148754146,-0.12077137787616721
277,-219.82722402601712,-0.12105391635182627
278,-219.82762690620783,-0.12145679654253172
279,-219.82812066916316,-0.12195055949786138
280,-219.82865176535,-0.12248165568470881
281,-219.82923568343696,-0.12306557377166882
282,-219.8299985784674,-0.12382846880211673
283,-219.83103130271272,-0.1248611930474226
284,-219.8322574831037,-0.12608737343839493
285,-219.83368192043577,-0.12751181077047136
286,-219.83555360254334,-0.1293834928780484
287,-219.8378191389692,-0.131649029303901
288,-219.84059526007098,-0.13442515040568992
289,-219.84413669293718,-0.13796658327188993
290,-219.84848984217894,-0.14231973251364138
291,-219.85390244989688,-0.14773234023158466
292,-219.86080977438192,-0.15463966471662616
293,-219.8694476906677,-0.1632775810024043
294,-219.88022875215168,-0.17405864248638636
295,-219.8932342476089,-0.18706413794359378
296,-219.90023164796554,-0.19406153830024664
297,-219.90954664424447,-0.20337653457917781
298,-219.90275167673792,-0.1965815670726272
299,-219.90694580612822,-0.2007756964629266
300,-219.91077644076486,-0.20460633109956916
301,-219.91070928142167,-0.20453917175638026
302,-219.91084270194625,-0.20467259228095713
303,-219.9110833879354,-0.2049132782701122
304,-219.91138548451815,-0.20521537485285535
305,-219.9116954401726,-0.2055253305072995
306,-219.91196788542962,-0.20579777576432434
307,-219.91218296494534,-0.20601285528005064
308,-219.9123575618122,-0.20618745214690648
309,-219.91255612794515,-0.2063860182798578
310,-219.9128468899193,-0.20667678025401415
311,-219.91329616987224,-0.2071260602069458
312,-219.91392636060024,-0.2077562509349491
313,-219.91468728241188,-0.208517172746582
314,-219.91550005789395,-0.2093299482286568
315,-219.9164011475066,-0.2102310378413108
316,-219.91758198493346,-0.21141187526816907
317,-219.91915274995958,-0.21298264029428537
318,-219.92097650698688,-0.21480639732158124
319,-219.9230866807969,-0.21691657113160545
320,-219.92581906156067,-0.2196489518953797
321,-219.92900313712445,-0.2228330274591599
322,-219.93285446400492,-0.22668435433962486
323,-219.93753760527952,-0.2313674956142222
324,-219.94309084269122,-0.23692073302592576
325,-219.94951585003903,-0.24334574037374068
326,-219.95722984861197,-0.25105973894667954
327,-219.96601710484907,-0.2598469951837785
328,-219.97612767284284,-0.2699575631775417
329,-219.98668974841132,-0.2805196387460285
330,-219.99248585704322,-0.28631574737792675
331,-220.00103002527968,-0.2948599156143814
332,-220.00124176987262,-0.2950716602073271
333,-220.00158138611695,-0.29541127645165943
334,-220.00196841658612,-0.29579830692082965
335,-220.00241758047468,-0.29624747080939073
336,-220.00301398225403,-0.2968438725887381
337,-220.00379535385713,-0.2976252441918348
338,-220.00470744945557,-0.29853733979027197
339,-220.0057961735131,-0.29962606384779633
340,-220.007139791929,-0.30096968226371246
341,-220.00890303890858,-0.302732929243291
342,-220.01111469580724,-0.30494458614194286
343,-220.01380723418632,-0.30763712452102254
344,-220.01726246467183,-0.31109235500653654
345,-220.02152970443518,-0.3153595947698875
346,-220.02693452956422,-0.32076441989892146
347,-220.03369094228958,-0.32752083262428755
348,-220.04231938549486,-0.33614927582956966
349,-220.05329576337178,-0.3471256537064846
350,-220.0674008695823,-0.3612307599169924
351,-220.0854604602308,-0.37929035056549765
352,-220.10513553095424,-0.3989654212889491
353,-220.1243092162436,-0.4181391065783089
354,-220.14705846112454,-0.4408883514592503
355,-220.16979012515355,-0.46362001548826015
356,-220.19236476298167,-0.48619465331637457
357,-220.213838426859,-0.5076683171937191
358,-220.23459407840934,-0.5284239687440504
359,-220.25509234324716,-0.5489222335818624
360,-220.27528065936153,-0.5691105496962336
361,-220.29523040466685,-0.5890602950015591
362,-220.31432786779445,-0.6081577581291526
363,-220.3322571373416,-0.6260870276763058
364,-220.3488785520859,-0.6427084424205987
365,-220.36326421374596,-0.6570941040806701
366,-220.37536439019152,-0.6691942805262272
367,-220.3859875713749,-0.6798174617096038
368,-220.39617465849912,-0.6900045488338264
369,-220.40771406097667,-0.701543951311379
370,-220.4219602830806,-0.7157901734153143
371,-220.43974207554191,-0.7335719658766209
372,-220.46151843988676,-0.7553483302214659
373,-220.48690389944818,-0.7807337897828859
374,-220.51539762145964,-0.8092275117943473
375,-220.54631753917795,-0.8401474295126548
376,-220.57861228255584,-0.872442172890544
377,-220.61058897723564,-0.9044188675703424
378,-220.64046253152335,-0.9342924218580606
379,-220.6670395842432,-0.9608694745779189
380,-220.69021698739812,-0.9840468777328226
381,-220.71103455329836,-1.0048644436330676
382,-220.73128044464306,-1.025110334977768
383,-220.75311533798393,-1.0469452283186342
384,-220.7790640703253,-1.0728939606599965
385,-220.81283979606977,-1.106669686404473
386,-220.8606982000775,-1.1545280904122137
387,-220.93236205880453,-1.2261919491392348
388,-221.03932121134682,-1.3331511016815227
389,-221.18728381864636,-1.48111370898107
390,-221.36703632738764,-1.6608662177223437
391,-221.5572634429668,-1.8510933333015203
392,-221.73707803482313,-2.030907925157834
393,-221.90076030823556,-2.1945901985702676
394,-222.06088392406676,-2.354713814401464
395,-222.22117740999903,-2.5150073003337354
396,-222.36446106561573,-2.6582909559504344
397,-222.47706813645962,-2.7708980267943275
398,-222.5635263765312,-2.8573562668659065
399,-222.63374225141786,-2.927572141752563
400,-222.69295961895085,-2.9867895092855576
