image,height_A,energy_eV,interaction_energy_eV
0,6.5,-216.97446351882587,-1.7763568394002505e-15
1,5.0,-216.97446351882587,-1.7763568394002505e-15
2,4.0,-216.89798782890682,0.0764756899190484
3,3.25,-216.86195341529736,0.11251010352850521
4,2.75,-216.76467608350163,0.20978743532424282
5,2.25,-216.4180850618963,0.5563784569295631
6,1.9,-215.6048164226102,1.3696470962156564
7,1.6,-214.33055053424152,2.643912984584345
8,1.3,-213.2524700658622,3.721993452963657
