image,height_A,energy_eV,interaction_energy_eV
0,6.5,-271.4300441754203,1.9539925233402755e-14
1,5.0,-271.4300441754203,1.9539925233402755e-14
2,4.0,-271.44119542704885,-0.011151251628556125
3,3.25,-271.50786359332574,-0.07781941790543989
4,2.75,-271.589267989536,-0.15922381411568587
5,2.25,-271.64032495311744,-0.21028077769714493
6,1.9,-271.6367855938573,-0.2067414184370282
7,1.6,-271.6704726577897,-0.24042848236937608
8,1.3,-271.78955495862107,-0.35951078320077023
