optimization_step,energy_eV,energy_relative_to_start_eV
182,-237.89857349228384,-1.0914598089112246
183,-237.89590355594135,-1.088789872568725
184,-237.89738011162848,-1.090266428255859
185,-237.89901982244163,-1.0919061390690104
186,-237.89947673148413,-1.0923630481115083
187,-237.89950298281093,-1.0923892994383095
188,-237.89955290981288,-1.0924392264402627
189,-237.8996220044025,-1.092508321029868
190,-237.89970501675873,-1.0925913333861104
191,-237.89979745366952,-1.092683770296901
192,-237.8998969786349,-1.0927832952622794
193,-237.9000041542467,-1.0928904708740674
194,-237.90013529687957,-1.0930216135069486
195,-237.90030154554012,-1.0931878621674969
196,-237.900516965127,-1.0934032817543766
197,-237.90079466761125,-1.093680984238631
198,-237.90114241235983,-1.0940287289872117
199,-237.90156356389843,-1.094449880525815
200,-237.9020691463167,-1.0949554629440854
201,-237.90269093656912,-1.0955772531964953
202,-237.9034685430263,-1.0963548596536725
203,-237.90441970509556,-1.0973060217229431
204,-237.90556269989628,-1.0984490165236593
205,-237.90696523854677,-1.0998515551741548
206,-237.90867265011366,-1.1015589667410381
207,-237.91072331409248,-1.103609630719859
208,-237.91321634591816,-1.1061026625455384
209,-237.91619339448454,-1.1090797111119173
210,-237.91976374875208,-1.112650065379455
211,-237.92400989031364,-1.1168962069410213
212,-237.92901996330215,-1.121906279929533
213,-237.9348474383945,-1.127733755021893
214,-237.9411427071973,-1.1340290238246666
215,-237.94484909572105,-1.1377354123484338
216,-237.94921615342867,-1.1421024700560451
217,-237.9462048280481,-1.1390911446754899
218,-237.94777070279565,-1.1406570194230312
219,-237.94944076826692,-1.1423270848943048
220,-237.9497656322577,-1.1426519488850886
221,-237.9497916718193,-1.1426779884466782
222,-237.9498399633843,-1.1427262800116864
223,-237.94990387460825,-1.1427901912356333
224,-237.94997566460108,-1.1428619812284637
225,-237.95004869827227,-1.142935014899649
226,-237.95011962655497,-1.1430059431823452
227,-237.950189644869,-1.143075961496379
228,-237.95027203746707,-1.143158354094453
229,-237.95037824435906,-1.143264560986438
230,-237.95052217424058,-1.1434084908679552
231,-237.9507143005025,-1.1436006171298914
232,-237.95095562323218,-1.1438419398595556
233,-237.9512395355589,-1.1441258521862778
234,-237.95156963160946,-1.144455948236839
235,-237.95197708963707,-1.1448634062644487
236,-237.9524984484387,-1.1453847650660691
237,-237.95313422820266,-1.1460205448300371
238,-237.95388516515283,-1.1467714817802062
239,-237.9548184232802,-1.1477047399075673
240,-237.95595864238834,-1.1488449590157188
241,-237.9573219225477,-1.1502082391750719
242,-237.9590031765,-1.1518894931273849
243,-237.96101238582764,-1.1538987024550238
244,-237.96345392001774,-1.1563402366451214
245,-237.96639641185794,-1.1592827284853229
246,-237.9699163278592,-1.1628026444865895
247,-237.97403943714846,-1.1669257537758426
248,-237.97838469038544,-1.1712710070128196
249,-237.97999189517998,-1.1728782118073582
250,-237.98436653697274,-1.1772528536001232
251,-237.98112081251958,-1.1740071291469576
252,-237.98278185484725,-1.1756681714746264
253,-237.9844928696341,-1.1773791862614758
254,-237.9847083608148,-1.1775946774421868
255,-237.9847377260956,-1.1776240427229823
256,-237.98479113612836,-1.177677452755745
257,-237.98485927874736,-1.1777455953747449
258,-237.98493127638386,-1.1778175930112411
259,-237.98499778952174,-1.177884106149122
260,-237.9850542273681,-1.1779405439954758
261,-237.98510282183918,-1.1779891384665575
262,-237.98515674655556,-1.1780430631829404
263,-237.98522959093776,-1.178115907565143
264,-237.98533664682986,-1.1782229634572445
265,-237.98548688459073,-1.1783732012181076
266,-237.9856754219711,-1.1785617385984892
267,-237.98588665272462,-1.1787729693519964
268,-237.98611924947352,-1.1790055661008978
269,-237.98640820333702,-1.179294519964401
270,-237.98679027087587,-1.179676587503252
271,-237.9872497313424,-1.1801360479697678
272,-237.9877715051977,-1.1806578218250934
273,-237.98842690174706,-1.1813132183744415
274,-237.98921787249947,-1.1821041891268464
275,-237.990134745974,-1.1830210626013695
276,-237.99125939245363,-1.1841457090810081
277,-237.99255006604216,-1.1854363826695362
278,-237.9940673219914,-1.1869536386187747
279,-237.99581414501375,-1.1887004616411332
280,-237.99777356636605,-1.1906598829934296
281,-237.9998668933422,-1.1927532099695668
282,-238.0016285586981,-1.194514875325467
283,-238.00049831545056,-1.1933846320779367
284,-238.00438957612107,-1.1972758927484506
285,-238.0012567374282,-1.194143054055587
286,-238.00277980601078,-1.1956661226381584
287,-238.00429690893048,-1.1971832255578647
288,-238.00436480648438,-1.197251123111755
289,-238.00439208449274,-1.1972784011201156
290,-238.00444039299703,-1.1973267096244058
291,-238.00449879733486,-1.1973851139622411
292,-238.004554463761,-1.1974407803883764
293,-238.0045961397143,-1.1974824563416746
294,-238.00461803254814,-1.1975043491755173
295,-238.00462377028526,-1.1975100869126436
296,-238.00462477178775,-1.1975110884151263
297,-238.00462674573095,-1.1975130623583254
298,-238.00462963597795,-1.197515952605329
299,-238.0046333633116,-1.1975196799389778
300,-238.00463783133324,-1.1975241479606211
301,-238.00464293401592,-1.1975292506432993
302,-238.00464856449463,-1.1975348811220101
303,-238.00465528796514,-1.1975416045925158
304,-238.00466319169254,-1.1975495083199235
305,-238.00467238122638,-1.197558697853765
306,-238.0046830340071,-1.197569350634467
307,-238.00469548823196,-1.1975818048593396
308,-238.00471035082057,-1.1975966674479537
309,-238.0047285748575,-1.197614891484875
310,-238.00475143215158,-1.1976377487789591
311,-238.0047803199218,-1.1976666365491724
312,-238.0048164257159,-1.1977027423432673
313,-238.00486046986418,-1.1977467864915639
314,-238.0049129912914,-1.1977993079187854
315,-238.00497548288223,-1.1978617995096101
316,-238.00505140323622,-1.197937719863603
317,-238.00514498335758,-1.1980312999849616
318,-238.00525847732524,-1.198144793952622
319,-238.00539342851107,-1.19827974513845
320,-238.00555615508017,-1.1984424717075512
321,-238.00575349547364,-1.198639812101021
322,-238.00598768998447,-1.1988740066118453
323,-238.00626900457735,-1.199155321204728
324,-238.00660314438568,-1.1994894610130586
325,-238.00700116262738,-1.1998874792547554
326,-238.0074710971286,-1.2003574137559667
327,-238.0080274091472,-1.2009137257745692
328,-238.0086849092495,-1.2015712258768758
329,-238.00946158134724,-1.2023478979746187
330,-238.0103616792412,-1.203247995868594
331,-238.0111260640615,-1.20401238068888
332,-238.00920173486622,-1.2020880514936039
333,-238.0125986615363,-1.2054849781636676
334,-238.0127237618118,-1.2056100784391788
335,-238.0128462136969,-1.2057325303242692
336,-238.01285747819162,-1.205743794819
337,-238.01286403810894,-1.205750354736324
338,-238.01287590937517,-1.2057622260025482
339,-238.01289098707406,-1.2057773037014385
340,-238.01290700615692,-1.2057933227843023
341,-238.01292237082066,-1.205808687448041
342,-238.01293683739493,-1.2058231540223119
343,-238.0129515961525,-1.2058379127798844
344,-238.01297051693126,-1.2058568335586415
345,-238.01299676459968,-1.2058830812270571
346,-238.01303290047014,-1.2059192170975166
347,-238.01307932188007,-1.2059656385074504
348,-238.01313424750077,-1.2060205641281527
349,-238.01319758924586,-1.2060839058732427
350,-238.01327586755485,-1.206162184182233
351,-238.0133779691518,-1.2062642857791843
352,-238.01350454304202,-1.2063908596693977
353,-238.01365497444652,-1.2065412910739042
354,-238.01384507086357,-1.2067313874909473
355,-238.0140830732401,-1.2069693898674814
356,-238.01437345639908,-1.2072597730264647
357,-238.01474267188593,-1.2076289885133065
358,-238.01519897300005,-1.2080852896274337
359,-238.01577970103466,-1.2086660176620398
360,-238.01651668153858,-1.209402998165956
361,-238.017458271304,-1.210344587931388
362,-238.0186648624994,-1.2115511791267863
363,-238.0201238161032,-1.2130101327305738
364,-238.02129452994694,-1.2141808465743225
365,-238.022361819425,-1.2152481360523666
366,-238.02238047305758,-1.2152667896849607
367,-238.02241714769974,-1.2153034643271212
368,-238.0224712800973,-1.2153575967246866
369,-238.02254306203474,-1.2154293786621224
370,-238.02263328789502,-1.2155196045223988
371,-238.0227425042578,-1.215628820885172
372,-238.0228705748866,-1.2157568915139905
373,-238.02303399055137,-1.2159203071787488
374,-238.02324178892883,-1.2161281055562085
375,-238.0235059914295,-1.216392308056868
376,-238.02384048158746,-1.216726798214836
377,-238.0242628096372,-1.2171491262645873
378,-238.0247973135165,-1.2176836301438811
379,-238.02547310852174,-1.2183594251491172
380,-238.02633045153766,-1.2192167681650403
381,-238.02742061464977,-1.2203069312771504
382,-238.02881344655503,-1.2216997631824142
383,-238.03060158243983,-1.2234878990672087
384,-238.03291058828415,-1.2257969049115331
385,-238.03590573674933,-1.2287920533767078
386,-238.0397764045731,-1.2326627212004837
387,-238.04395807879234,-1.2368443954197232
388,-238.0376417282112,-1.230528044838593
389,-238.0492942232196,-1.24218053984697
390,-238.0504891560846,-1.243375472711989
391,-238.0515500292517,-1.2444363458790804
392,-238.0514133328369,-1.244299649464267
393,-238.0514881378607,-1.2443744544880815
394,-238.05161806959518,-1.2445043862225589
395,-238.0517704749377,-1.2446567915650917
396,-238.05191118254692,-1.2447974991742967
397,-238.05201797339413,-1.244904290021509
398,-238.05209213326162,-1.244978449889004
399,-238.05215747203772,-1.2450437886651002
400,-238.05225433333624,-1.2451406499636164
