image,height_A,energy_eV,interaction_energy_eV
0,6.5,-234.38053170786142,-7.105427357601002e-15
1,5.0,-234.38053170786142,-7.105427357601002e-15
2,4.0,-234.38721657371252,-0.006684865851106281
3,3.25,-234.33431640133,0.04621530653141548
4,2.75,-234.37395861813388,0.006573089727531567
5,2.25,-234.15911832573866,0.22141338212275485
6,1.9,-233.22258289821355,1.1579488096478698
7,1.6,-231.2348379091853,3.1456937986761133
8,1.3,-229.0607425965014,5.319789111360016
