image,height_A,energy_eV,interaction_energy_eV
0,6.5,-272.9390932374486,1.9539925233402755e-14
1,5.0,-272.9390932374486,1.9539925233402755e-14
2,4.0,-272.97777181179924,-0.038678574350607065
3,3.25,-273.07800920841316,-0.13891597096452735
4,2.75,-273.24774990749256,-0.3086566700439253
5,2.25,-273.33901407288135,-0.3999208354327184
6,1.9,-273.3729176238893,-0.4338243864406568
7,1.6,-273.4002179315145,-0.46112469406583934
8,1.3,-273.4206561126654,-0.48156287521679
