optimization_step,energy_eV,energy_relative_to_start_eV
103,-227.7029087253241,-0.3300694257417831
104,-227.70311821382808,-0.33027891424575273
105,-227.70336405480737,-0.3305247552250421
106,-227.70365798609663,-0.3308186865143057
107,-227.70401138514188,-0.3311720855595581
108,-227.7044243904283,-0.33158509084597654
109,-227.70491563831297,-0.33207633873064424
110,-227.70549055539055,-0.33265125580822996
111,-227.7061682071103,-0.33332890752797084
112,-227.70695705331013,-0.33411775372780994
113,-227.70788064868515,-0.33504134910282346
114,-227.70895770559252,-0.3361184060102005
115,-227.71020301949517,-0.33736371991284386
116,-227.71154714441286,-0.3387078448305374
117,-227.71227538566802,-0.33943608608569775
118,-227.71334297496992,-0.34050367538759474
119,-227.71259212218632,-0.3397528226039981
120,-227.71298975754593,-0.34015045796360255
121,-227.71340559205885,-0.3405662924765238
122,-227.7134652468077,-0.3406259472253623
123,-227.71347319130723,-0.3406338917249059
124,-227.71348771763962,-0.34064841805729884
125,-227.71350645138284,-0.3406671518005169
126,-227.7135266474446,-0.3406873478622856
127,-227.7135460045397,-0.34070670495736977
128,-227.71356347521322,-0.3407241756308963
129,-227.71357971740406,-0.3407404178217348
130,-227.7135986224455,-0.340759322863164
131,-227.7136238816517,-0.3407845820693751
132,-227.71365957172264,-0.34082027214031996
133,-227.71370807589426,-0.340868776311936
134,-227.7137682914157,-0.34092899183337977
135,-227.7138369490017,-0.3409976494193643
136,-227.71391535956985,-0.3410760599875289
137,-227.71401388664373,-0.3411745870614027
138,-227.7141417280551,-0.3413024284727726
139,-227.71429487803937,-0.3414555784570439
140,-227.71447405584973,-0.34163475626741047
141,-227.71470030996807,-0.3418610103857418
142,-227.7149731148395,-0.3421338152571707
143,-227.71530025285182,-0.34246095326949444
144,-227.71570283305687,-0.34286353347454224
145,-227.71618472399928,-0.3433454244169525
146,-227.71676686436524,-0.3439275647829163
147,-227.7174732346068,-0.3446339350244898
148,-227.71832328042768,-0.3454839808453585
149,-227.71934749107987,-0.3465081914975485
150,-227.72054110175486,-0.3477018021725371
