image,height_A,energy_eV,interaction_energy_eV
0,6.5,-279.4806744717986,-7.105427357601002e-15
1,5.0,-279.4806744717986,-7.105427357601002e-15
2,4.0,-279.5027865699334,-0.02211209813481929
3,3.25,-279.56981842606245,-0.08914395426388211
4,2.75,-279.65288532825804,-0.17221085645946488
5,2.25,-279.71056406052764,-0.2298895887290726
6,1.9,-279.71761864834417,-0.23694417654559885
7,1.6,-279.7008634257573,-0.22018895395871851
8,1.3,-279.6091576200501,-0.12848314825152585
