image,height_A,energy_eV,interaction_energy_eV
0,6.5,-195.13192998824383,-1.7763568394002505e-14
1,5.0,-195.13192998824383,-1.7763568394002505e-14
2,4.0,-195.15175680290128,-0.01982681465746694
3,3.25,-195.40807896668042,-0.2761489784366127
4,2.75,-195.55725457687262,-0.42532458862881484
5,2.25,-195.67488289342973,-0.542952905185917
6,1.9,-195.8526986069728,-0.7207686187290001
7,1.6,-195.84440303827787,-0.7124730500340668
8,1.3,-195.62631169148008,-0.49438170323627517
