site,orientation,image,height_A,energy_eV,interaction_energy_eV
bridge_Si_N,parallel,2,4.0,-234.39333948218479,-0.012807774323370325
bridge_Si_N,parallel,3,3.25,-234.43075432889677,-0.05022262103535269
bridge_Si_N,parallel,4,2.75,-234.5095706424345,-0.1290389345730958
bridge_Si_N,parallel,5,2.25,-234.44356981174923,-0.06303810388781272
bridge_Si_N,parallel,6,1.9,-234.34432362726812,0.036208080593290504
bridge_Si_N,parallel,7,1.6,-234.20532536862717,0.17520633923424356
bridge_Si_N,parallel,8,1.3,-233.2813261782239,1.0992055296375085
bridge_Si_N,flipped,0,6.5,-234.38053170786142,-1.0658141036401503e-14
bridge_Si_N,flipped,1,5.0,-234.38053170786142,-1.0658141036401503e-14
bridge_Si_N,flipped,2,4.0,-234.4252554597076,-0.044723751846202475
bridge_Si_N,flipped,3,3.25,-234.5651427873475,-0.18461107948608557
bridge_Si_N,flipped,4,2.75,-234.52223742295482,-0.1417057150934049
bridge_Si_N,flipped,5,2.25,-234.1165532662061,0.2639784416553148
bridge_Si_N,flipped,6,1.9,-233.439748234334,0.9407834735274214
bridge_Si_N,flipped,7,1.6,-232.14654774808767,2.2339839597737416
bridge_Si_N,flipped,8,1.3,-230.00792332590257,4.372608381958845
