      Step     Time          Energy          fmax
BFGS:    0 02:42:06     -282.941692        0.024513
BFGS:    1 02:42:07     -282.941721        0.024495
BFGS:    2 02:42:07     -282.941758        0.024439
BFGS:    3 02:42:07     -282.942141        0.090572
BFGS:    4 02:42:08     -282.942829        0.169576
BFGS:    5 02:42:08     -282.944617        0.288264
BFGS:    6 02:42:08     -282.946471        0.333066
BFGS:    7 02:42:09     -282.948450        0.327451
BFGS:    8 02:42:09     -282.950412        0.279126
BFGS:    9 02:42:09     -282.952114        0.188070
BFGS:   10 02:42:10     -282.953142        0.045204
BFGS:   11 02:42:10     -282.953247        0.021368
BFGS:   12 02:42:10     -282.953289        0.021589
BFGS:   13 02:42:11     -282.953334        0.024447
BFGS:   14 02:42:11     -282.953388        0.023472
BFGS:   15 02:42:11     -282.953441        0.026455
BFGS:   16 02:42:11     -282.953478        0.017289
