image,height_A,energy_eV,interaction_energy_eV
0,6.5,-293.4284052348665,-2.1316282072803006e-14
1,5.0,-293.4284052348665,-2.1316282072803006e-14
2,4.0,-293.42044460138226,0.007960633484209723
3,3.25,-293.4348879144673,-0.006482679600843255
4,2.75,-293.4945179158325,-0.06611268096602174
5,2.25,-293.46137149009763,-0.03296625523116603
6,1.9,-293.2997465699889,0.12865866487758382
7,1.6,-292.9444298417966,0.48397539306987625
8,1.3,-292.0839566023388,1.3444486325276799
