image,height_A,energy_eV,interaction_energy_eV
0,6.5,-282.9940019311413,3.552713678800501e-15
1,5.0,-282.9940019311413,3.552713678800501e-15
2,4.0,-283.0189861551059,-0.024984223964562347
3,3.25,-283.09860233122436,-0.10460040008302585
4,2.75,-283.1548511743463,-0.16084924320494665
5,2.25,-283.14930685964504,-0.15530492850370692
6,1.9,-283.00009237726243,-0.006090446121103099
7,1.6,-282.6450624639263,0.3489394672150219
8,1.3,-281.9211018357159,1.0729000954254424
