image,height_A,energy_eV,interaction_energy_eV
0,6.5,-271.94519337541766,3.552713678800501e-15
1,5.0,-271.94519337541766,3.552713678800501e-15
2,4.0,-271.97080500977955,-0.025611634361890623
3,3.25,-272.05252783349897,-0.10733445808130782
4,2.75,-272.1246708874216,-0.17947751200392403
5,2.25,-272.17965626719797,-0.2344628917803071
6,1.9,-272.138043798977,-0.19285042355931736
7,1.6,-272.0096644287663,-0.064471053348651
8,1.3,-271.7560450792746,0.18914829614306328
