image,height_A,energy_eV,interaction_energy_eV
0,6.5,-194.37464166994567,-1.0658141036401503e-14
1,5.0,-194.37464166994567,-1.0658141036401503e-14
2,4.0,-194.40070503397806,-0.0260633640323924
3,3.25,-194.450939304592,-0.07629763464633399
4,2.75,-194.4621271324025,-0.0874854624568222
5,2.25,-194.3762031341131,-0.001561464167433968
6,1.9,-193.80919199957685,0.5654496703688103
7,1.6,-192.4512314350137,1.9234102349319535
8,1.3,-190.5631549465673,3.811486723378369
