image,height_A,energy_eV,interaction_energy_eV
0,6.5,-186.84483600269022,-3.019806626980426e-14
1,5.0,-186.84483600269022,-3.019806626980426e-14
2,4.0,-186.8083647430367,0.03647125965349396
3,3.25,-186.77921885463223,0.06561714805795127
4,2.75,-186.44772774549014,0.3971082572000437
5,2.25,-186.01660025412568,0.8282357485645075
6,1.9,-185.5654310529948,1.2794049496953885
7,1.6,-185.44706793571424,1.3977680669759405
8,1.3,-184.2165878671535,2.6282481355366922
