image,height_A,energy_eV,interaction_energy_eV
0,6.5,-208.21619064940802,-1.7763568394002505e-14
1,5.0,-208.21619064940802,-1.7763568394002505e-14
2,4.0,-208.26152494337063,-0.04533429396262889
3,3.25,-208.4020311824786,-0.18584053307059278
4,2.75,-208.45445408461,-0.2382634352020041
5,2.25,-208.48355349730394,-0.2673628478959422
6,1.9,-208.40189827659842,-0.18570762719041412
7,1.6,-208.18248273409162,0.03370791531638062
8,1.3,-207.88287965337452,0.3333109960334859
