image,height_A,energy_eV,interaction_energy_eV
0,6.5,-271.9427805336555,-8.881784197001252e-15
1,5.0,-271.9427805336555,-8.881784197001252e-15
2,4.0,-271.96287919557403,-0.02009866191856169
3,3.25,-272.0510887138533,-0.10830818019781852
4,2.75,-272.13531183319236,-0.1925312995368902
5,2.25,-272.1221365051713,-0.17935597151581284
6,1.9,-271.97893994528954,-0.03615941163406866
7,1.6,-271.75560097743585,0.18717955621962368
8,1.3,-271.4864660740265,0.45631445962896144
