image,height_A,energy_eV,interaction_energy_eV
0,6.5,-186.32958991594327,5.329070518200751e-15
1,5.0,-186.32958991594327,5.329070518200751e-15
2,4.0,-186.39661416099423,-0.06702424505095372
3,3.25,-186.47860386012027,-0.14901394417699443
4,2.75,-186.2884132567782,0.041176659165079954
5,2.25,-185.60985852224607,0.7197313936972076
6,1.9,-184.79989075110151,1.5296991648417642
7,1.6,-182.6096447058683,3.7199452100749735
8,1.3,-175.56211896644083,10.767470949502444
