image,height_A,energy_eV,interaction_energy_eV
0,6.5,-173.76057534152602,-3.019806626980426e-14
1,5.0,-173.76057534152602,-3.019806626980426e-14
2,4.0,-173.7291599577494,0.03141538377658826
3,3.25,-173.84645249195611,-0.08587715043012345
4,2.75,-174.13259820615997,-0.37202286463397805
5,2.25,-174.2666544736772,-0.5060791321512017
6,1.9,-174.03999502267388,-0.2794196811478873
7,1.6,-173.71588043447048,0.044694907055513156
8,1.3,-173.53849791689993,0.22207742462606284
