      Step     Time          Energy          fmax
FIRE:    0 02:31:48     -274.568182        0.038999
FIRE:    1 02:31:48     -274.568190        0.038944
FIRE:    2 02:31:49     -274.568206        0.038843
FIRE:    3 02:31:50     -274.568228        0.038715
FIRE:    4 02:31:50     -274.568253        0.038581
FIRE:    5 02:31:50     -274.568281        0.038466
FIRE:    6 02:31:51     -274.568312        0.038388
FIRE:    7 02:31:52     -274.568346        0.038362
FIRE:    8 02:31:52     -274.568390        0.038398
FIRE:    9 02:31:53     -274.568446        0.038514
FIRE:   10 02:31:54     -274.568520        0.038725
FIRE:   11 02:31:55     -274.568612        0.039019
FIRE:   12 02:31:55     -274.568724        0.039324
FIRE:   13 02:31:56     -274.568858        0.039482
FIRE:   14 02:31:57     -274.569025        0.039344
FIRE:   15 02:31:57     -274.569234        0.038953
FIRE:   16 02:31:58     -274.569487        0.038598
FIRE:   17 02:31:58     -274.569793        0.038586
FIRE:   18 02:31:58     -274.570170        0.039098
FIRE:   19 02:31:59     -274.570625        0.039726
FIRE:   20 02:31:59     -274.571177        0.038902
FIRE:   21 02:32:00     -274.571842        0.037220
FIRE:   22 02:32:01     -274.572642        0.036841
FIRE:   23 02:32:02     -274.573595        0.037289
FIRE:   24 02:32:03     -274.574726        0.034101
FIRE:   25 02:32:04     -274.576052        0.034689
FIRE:   26 02:32:04     -274.577535        0.062706
FIRE:   27 02:32:05     -274.578821        0.166230
FIRE:   28 02:32:05     -274.577362        0.447438
FIRE:   29 02:32:06     -274.581239        0.040348
FIRE:   30 02:32:07     -274.581265        0.031669
FIRE:   31 02:32:07     -274.581302        0.031762
FIRE:   32 02:32:08     -274.581335        0.031863
FIRE:   33 02:32:09     -274.581369        0.031925
FIRE:   34 02:32:10     -274.581420        0.031918
FIRE:   35 02:32:11     -274.581491        0.031839
FIRE:   36 02:32:11     -274.581572        0.031715
FIRE:   37 02:32:12     -274.581663        0.031576
FIRE:   38 02:32:12     -274.581772        0.031485
FIRE:   39 02:32:13     -274.581922        0.031480
FIRE:   40 02:32:13     -274.582106        0.031541
FIRE:   41 02:32:13     -274.582320        0.031525
FIRE:   42 02:32:14     -274.582600        0.031304
FIRE:   43 02:32:15     -274.582928        0.031014
FIRE:   44 02:32:15     -274.583341        0.030957
FIRE:   45 02:32:16     -274.583827        0.031000
FIRE:   46 02:32:16     -274.584424        0.030581
FIRE:   47 02:32:17     -274.585139        0.030442
FIRE:   48 02:32:17     -274.585994        0.030312
FIRE:   49 02:32:18     -274.587014        0.029814
FIRE:   50 02:32:18     -274.588204        0.030242
FIRE:   51 02:32:19     -274.589140        0.112463
FIRE:   52 02:32:19     -274.582625        0.491911
FIRE:   53 02:32:19     -274.589639        0.220961
FIRE:   54 02:32:20     -274.590538        0.139503
FIRE:   55 02:32:20     -274.591166        0.028339
FIRE:   56 02:32:21     -274.590793        0.120099
FIRE:   57 02:32:21     -274.590867        0.109261
FIRE:   58 02:32:22     -274.590989        0.088574
FIRE:   59 02:32:22     -274.591119        0.059955
FIRE:   60 02:32:22     -274.591214        0.028690
FIRE:   61 02:32:23     -274.591244        0.028464
FIRE:   62 02:32:23     -274.591245        0.028464
FIRE:   63 02:32:24     -274.591246        0.028465
FIRE:   64 02:32:24     -274.591248        0.028466
FIRE:   65 02:32:24     -274.591251        0.028467
FIRE:   66 02:32:25     -274.591254        0.028469
FIRE:   67 02:32:25     -274.591258        0.028470
FIRE:   68 02:32:26     -274.591262        0.028472
FIRE:   69 02:32:26     -274.591267        0.028474
FIRE:   70 02:32:27     -274.591274        0.028475
FIRE:   71 02:32:27     -274.591282        0.028476
FIRE:   72 02:32:28     -274.591292        0.028476
FIRE:   73 02:32:29     -274.591304        0.028475
FIRE:   74 02:32:29     -274.591320        0.028470
FIRE:   75 02:32:30     -274.591339        0.028463
FIRE:   76 02:32:31     -274.591362        0.028451
FIRE:   77 02:32:32     -274.591391        0.028434
FIRE:   78 02:32:32     -274.591427        0.028412
FIRE:   79 02:32:33     -274.591470        0.028388
FIRE:   80 02:32:33     -274.591523        0.028361
FIRE:   81 02:32:33     -274.591588        0.028333
FIRE:   82 02:32:34     -274.591667        0.028302
FIRE:   83 02:32:34     -274.591764        0.028262
FIRE:   84 02:32:35     -274.591881        0.028202
FIRE:   85 02:32:35     -274.592023        0.028118
FIRE:   86 02:32:36     -274.592195        0.028014
FIRE:   87 02:32:36     -274.592404        0.027906
FIRE:   88 02:32:36     -274.592656        0.027785
FIRE:   89 02:32:37     -274.592959        0.027614
FIRE:   90 02:32:37     -274.593324        0.027391
FIRE:   91 02:32:38     -274.593762        0.027169
FIRE:   92 02:32:38     -274.594284        0.026834
FIRE:   93 02:32:39     -274.594906        0.026445
FIRE:   94 02:32:39     -274.595640        0.025920
FIRE:   95 02:32:39     -274.596468        0.039902
FIRE:   96 02:32:40     -274.596878        0.165685
FIRE:   97 02:32:40     -274.597474        0.024470
