image,height_A,energy_eV,interaction_energy_eV
0,6.5,-289.3368968894515,6.750155989720952e-14
1,5.0,-289.3368968894515,6.750155989720952e-14
2,4.0,-289.3722895434958,-0.03539265404423375
3,3.25,-289.57271681429347,-0.23581992484189485
4,2.75,-289.8073612985478,-0.4704644090962127
5,2.25,-290.05368492420484,-0.716788034753268
6,1.9,-290.2346807721775,-0.8977838827259355
7,1.6,-290.3530917928892,-1.0161949034376114
8,1.3,-290.2726551929308,-0.9357583034792363
