image,height_A,energy_eV,interaction_energy_eV
0,6.5,-238.34581816554368,1.0658141036401503e-14
1,5.0,-238.34581816554368,1.0658141036401503e-14
2,4.0,-238.4366498367437,-0.09083167120001079
3,3.25,-238.4824637927253,-0.13664562718161122
4,2.75,-238.3270847552805,0.01873341026317732
5,2.25,-237.74667970089592,0.599138464647762
6,1.9,-236.04085209941871,2.3049660661249725
7,1.6,-232.12049187104657,6.225326294497119
8,1.3,-224.84185153136815,13.503966634175537
