site,orientation,image,height_A,energy_eV,interaction_energy_eV
bridge_Si_Si,flipped,3,3.25,-204.40468207366823,-0.1537778819424993
bridge_Si_Si,flipped,4,2.75,-204.42514396404854,-0.1742397723228173
bridge_Si_Si,flipped,5,2.25,-204.12960344208915,0.12130074963657833
bridge_Si_Si,flipped,6,1.9,-203.78099274623216,0.4699114454935689
bridge_Si_Si,flipped,7,1.6,-203.31001795744186,0.9408862342838695
bridge_Si_Si,flipped,8,1.3,-202.6103961761849,1.6405080155408207
hollow,upright,0,6.5,-204.25090419172574,-1.0658141036401503e-14
hollow,upright,1,5.0,-204.25090419172574,-1.0658141036401503e-14
hollow,upright,2,4.0,-204.25450945693288,-0.0036052652071525415
hollow,upright,3,3.25,-204.37118024500768,-0.12027605328195179
hollow,upright,4,2.75,-204.46843009630766,-0.21752590458192955
hollow,upright,5,2.25,-204.53352018170904,-0.2826159899833094
hollow,upright,6,1.9,-204.57033975820883,-0.31943556648310434
hollow,upright,7,1.6,-204.59793609011493,-0.3470318983892007
hollow,upright,8,1.3,-204.5621247310429,-0.31122053931717275
hollow,parallel,0,6.5,-204.25090419172574,-7.105427357601002e-15
hollow,parallel,1,5.0,-204.25090419172574,-7.105427357601002e-15
hollow,parallel,2,4.0,-204.25028844742442,0.0006157443013066199
hollow,parallel,3,3.25,-204.26492577377152,-0.014021582045792513
hollow,parallel,4,2.75,-204.32821381285174,-0.07730962112601247
hollow,parallel,5,2.25,-204.41755089174345,-0.16664670001771498
hollow,parallel,6,1.9,-204.50898193316056,-0.25807774143482476
hollow,parallel,7,1.6,-204.50420645600244,-0.2533022642767051
hollow,parallel,8,1.3,-204.3375098453487,-0.0866056536229749
hollow,flipped,0,6.5,-204.25090419172574,-1.0658141036401503e-14
hollow,flipped,1,5.0,-204.25090419172574,-1.0658141036401503e-14
hollow,flipped,2,4.0,-204.22969280575575,0.021211385969980512
hollow,flipped,3,3.25,-204.32427807118762,-0.07337387946189367
hollow,flipped,4,2.75,-204.39111033185463,-0.14020614012890675
hollow,flipped,5,2.25,-204.39604668287907,-0.1451424911533472
hollow,flipped,6,1.9,-204.10873533400607,0.14216885771965693
hollow,flipped,7,1.6,-203.7402287921462,0.5106753995795152
hollow,flipped,8,1.3,-203.3189758064958,0.931928385229913
