image,height_A,energy_eV,interaction_energy_eV
0,6.5,-224.50426918608136,-1.0658141036401503e-14
1,5.0,-224.50426918608136,-1.0658141036401503e-14
2,4.0,-224.58582308240995,-0.08155389632859666
3,3.25,-224.62805085398622,-0.12378166790487555
4,2.75,-224.5809775562173,-0.07670837013595744
5,2.25,-224.27572700917443,0.2285421769069167
6,1.9,-223.19509731899342,1.3091718670879295
7,1.6,-221.22926088441824,3.27500830166311
8,1.3,-218.45036157445412,6.053907611627228
