      Step     Time          Energy          fmax
FIRE:    0 23:02:06     -218.161127        2.706070
FIRE:    1 23:02:06     -218.192875        2.666388
FIRE:    2 23:02:06     -218.254365        2.586950
FIRE:    3 23:02:07     -218.341697        2.467944
FIRE:    4 23:02:07     -218.449301        2.310436
FIRE:    5 23:02:07     -218.570312        2.117315
FIRE:    6 23:02:07     -218.697085        1.894862
FIRE:    7 23:02:07     -218.821879        1.655256
FIRE:    8 23:02:08     -218.949166        1.396305
FIRE:    9 23:02:08     -219.068824        1.167887
FIRE:   10 23:02:08     -219.171865        1.040047
FIRE:   11 23:02:08     -219.256068        1.090715
FIRE:   12 23:02:08     -219.327047        1.036914
FIRE:   13 23:02:09     -219.391134        1.077946
FIRE:   14 23:02:09     -219.447739        1.041824
FIRE:   15 23:02:09     -219.485142        0.698634
FIRE:   16 23:02:09     -219.487716        0.852241
FIRE:   17 23:02:09     -219.492416        0.816591
FIRE:   18 23:02:10     -219.501134        0.748692
FIRE:   19 23:02:10     -219.512671        0.656048
FIRE:   20 23:02:10     -219.525624        0.551387
FIRE:   21 23:02:10     -219.538769        0.453273
FIRE:   22 23:02:11     -219.551386        0.381678
FIRE:   23 23:02:11     -219.563366        0.350113
FIRE:   24 23:02:11     -219.576143        0.380544
FIRE:   25 23:02:11     -219.589765        0.355247
FIRE:   26 23:02:11     -219.603455        0.282074
FIRE:   27 23:02:12     -219.615390        0.283810
FIRE:   28 23:02:12     -219.624057        0.252952
FIRE:   29 23:02:12     -219.630072        0.266378
FIRE:   30 23:02:12     -219.634826        0.249023
FIRE:   31 23:02:12     -219.638224        0.214980
FIRE:   32 23:02:13     -219.640695        0.271287
FIRE:   33 23:02:13     -219.641623        0.261873
FIRE:   34 23:02:13     -219.643321        0.245442
FIRE:   35 23:02:13     -219.645530        0.226165
FIRE:   36 23:02:13     -219.647987        0.208268
FIRE:   37 23:02:14     -219.650512        0.193340
FIRE:   38 23:02:14     -219.653040        0.178760
FIRE:   39 23:02:14     -219.655567        0.174664
FIRE:   40 23:02:14     -219.658314        0.173484
FIRE:   41 23:02:14     -219.661083        0.172015
FIRE:   42 23:02:15     -219.663486        0.169752
FIRE:   43 23:02:15     -219.665247        0.166116
FIRE:   44 23:02:15     -219.666542        0.161342
FIRE:   45 23:02:15     -219.667647        0.156338
FIRE:   46 23:02:15     -219.668818        0.151636
FIRE:   47 23:02:16     -219.670807        0.146309
FIRE:   48 23:02:16     -219.674148        0.139149
FIRE:   49 23:02:16     -219.678310        0.130948
FIRE:   50 23:02:16     -219.683077        0.122766
FIRE:   51 23:02:16     -219.687229        0.112488
FIRE:   52 23:02:17     -219.690334        0.096336
FIRE:   53 23:02:17     -219.693335        0.099006
FIRE:   54 23:02:17     -219.697681        0.094732
FIRE:   55 23:02:17     -219.702683        0.095114
FIRE:   56 23:02:17     -219.703420        0.480656
FIRE:   57 23:02:18     -219.705420        0.134309
FIRE:   58 23:02:18     -219.705512        0.098783
FIRE:   59 23:02:18     -219.705625        0.040546
FIRE:   60 23:02:18     -219.705706        0.076480
FIRE:   61 23:02:18     -219.705782        0.106860
FIRE:   62 23:02:19     -219.705899        0.104446
FIRE:   63 23:02:19     -219.706046        0.072673
FIRE:   64 23:02:19     -219.706170        0.037983
