image,height_A,energy_eV,interaction_energy_eV
0,6.5,-217.96815278127676,-1.5987211554602254e-14
1,5.0,-217.96815278127676,-1.5987211554602254e-14
2,4.0,-218.0616241723143,-0.09347139103756952
3,3.25,-218.16006358504714,-0.1919108037703996
4,2.75,-218.12866508780007,-0.16051230652333182
5,2.25,-218.0618691441354,-0.09371636285864504
6,1.9,-217.72307213962586,0.24508064165088506
7,1.6,-216.61295167636953,1.3552011049072075
8,1.3,-212.18736711016626,5.780785671110477
