image,height_A,energy_eV,interaction_energy_eV
0,6.5,-224.50426918608136,-1.0658141036401503e-14
1,5.0,-224.50426918608136,-1.0658141036401503e-14
2,4.0,-224.55466079597258,-0.050391609891232036
3,3.25,-224.64657796819935,-0.14230878211800402
4,2.75,-224.8531223842975,-0.34885319821615823
5,2.25,-225.0519280856302,-0.5476588995488605
6,1.9,-225.03172996817622,-0.5274607820948738
7,1.6,-224.53356150315133,-0.029292317069984364
8,1.3,-220.0432391289665,4.461030057114858
