image,height_A,energy_eV,interaction_energy_eV
0,6.5,-217.96815278127676,-1.5987211554602254e-14
1,5.0,-217.96815278127676,-1.5987211554602254e-14
2,4.0,-218.07728468063561,-0.10913189935887324
3,3.25,-218.15562297654736,-0.18747019527062214
4,2.75,-218.12267723997405,-0.15452445869731157
5,2.25,-218.10528213254065,-0.13712935126391024
6,1.9,-217.83815810854094,0.129994672735803
7,1.6,-217.18895925434163,0.7791935269351153
8,1.3,-213.12631133881814,4.8418414424586
