image,height_A,energy_eV,interaction_energy_eV
0,6.5,-293.4365784659072,0.0
1,5.0,-293.4365784659072,0.0
2,4.0,-293.44631918778305,-0.009740721875857616
3,3.25,-293.51681313315186,-0.08023466724466743
4,2.75,-293.54976479329446,-0.11318632738726819
5,2.25,-293.5144987889061,-0.07792032299892071
6,1.9,-293.28059124142806,0.1559872244791336
7,1.6,-292.8217870188162,0.6147914470909654
8,1.3,-291.79719059359354,1.6393878723136481
