image,height_A,energy_eV,interaction_energy_eV
0,6.5,-186.23342996647668,1.7763568394002505e-14
1,5.0,-186.23342996647668,1.7763568394002505e-14
2,4.0,-186.16748382294972,0.06594614352697548
3,3.25,-186.58852146939685,-0.3550915029201569
4,2.75,-186.93828181666396,-0.7048518501872643
5,2.25,-186.8644099850339,-0.6309800185571923
6,1.9,-185.57149125160652,0.6619387148701783
7,1.6,-182.1255125748471,4.107917391629588
8,1.3,-168.75057487708466,17.482855089392036
