image,height_A,energy_eV,interaction_energy_eV
0,6.5,-194.37464166994567,-1.0658141036401503e-14
1,5.0,-194.37464166994567,-1.0658141036401503e-14
2,4.0,-194.36758413740085,0.007057532544809675
3,3.25,-194.4908403967239,-0.11619872677824716
4,2.75,-194.61804807501647,-0.2434064050708109
5,2.25,-194.14255480002953,0.23208686991613448
6,1.9,-193.7989365193239,0.5757051506217756
7,1.6,-192.88507645388768,1.4895652160579864
8,1.3,-187.5078237215812,6.866817948364474
