image,height_A,energy_eV,interaction_energy_eV
0,6.5,-183.06452351256468,-1.9539925233402755e-14
1,5.0,-183.06452351256468,-1.9539925233402755e-14
2,4.0,-183.1378539892312,-0.07333047666653236
3,3.25,-183.58354791817658,-0.5190244056119209
4,2.75,-184.14290380612397,-1.0783802935593112
5,2.25,-184.93296826661165,-1.8684447540469957
6,1.9,-184.89203592713736,-1.8275124145727002
7,1.6,-184.89694011299088,-1.8324166004262192
8,1.3,-185.02493319024464,-1.9604096776799818
