image,height_A,energy_eV,interaction_energy_eV
0,6.5,-282.9940019311413,3.552713678800501e-15
1,5.0,-282.9940019311413,3.552713678800501e-15
2,4.0,-283.0142677153951,-0.020265784253748365
3,3.25,-283.1065582306452,-0.11255629950386137
4,2.75,-283.17662181531796,-0.18261988417662778
5,2.25,-283.2197273983095,-0.22572546716815722
6,1.9,-283.1547734637707,-0.16077153262937927
7,1.6,-282.9065465360299,0.08745539511142297
8,1.3,-282.5907128717893,0.40328905935200865
