image,height_A,energy_eV,interaction_energy_eV
0,6.5,-279.4806744717986,-7.105427357601002e-15
1,5.0,-279.4806744717986,-7.105427357601002e-15
2,4.0,-279.5077042947397,-0.027029822941138093
3,3.25,-279.5832997474176,-0.1026252756190118
4,2.75,-279.6816605378833,-0.20098606608474512
5,2.25,-279.7492808838661,-0.268606412067534
6,1.9,-279.7515260765719,-0.27085160477333403
7,1.6,-279.6726085988765,-0.19193412707790714
8,1.3,-279.4941248280632,-0.013450356264634422
