      Step     Time          Energy          fmax
BFGS:    0 20:27:56     -173.579156        0.395827
BFGS:    1 20:27:59     -173.581236        0.337107
BFGS:    2 20:28:02     -173.587598        0.247785
BFGS:    3 20:28:04     -173.588157        0.277400
BFGS:    4 20:28:07     -173.591588        0.327023
BFGS:    5 20:28:09     -173.597579        0.289904
BFGS:    6 20:28:11     -173.605444        0.274730
BFGS:    7 20:28:13     -173.606870        0.257216
BFGS:    8 20:28:15     -173.606872        0.234665
BFGS:    9 20:28:17     -173.608337        0.265958
BFGS:   10 20:28:19     -173.611064        0.141551
BFGS:   11 20:28:20     -173.612016        0.043441
BFGS:   12 20:28:22     -173.611923        0.065444
BFGS:   13 20:28:24     -173.611742        0.074405
BFGS:   14 20:28:26     -173.611436        0.093925
BFGS:   15 20:28:28     -173.611376        0.103323
BFGS:   16 20:28:30     -173.611728        0.076326
BFGS:   17 20:28:32     -173.611942        0.042733
BFGS:   18 20:28:34     -173.611948        0.031415
BFGS:   19 20:28:35     -173.611963        0.022963
