image,height_A,energy_eV,interaction_energy_eV
0,6.5,-289.3368968894515,6.750155989720952e-14
1,5.0,-289.3368968894515,6.750155989720952e-14
2,4.0,-289.3918109570145,-0.05491406756293671
3,3.25,-289.5979998572741,-0.26110296782251297
4,2.75,-289.80405518996423,-0.4671583005126543
5,2.25,-289.97169531231066,-0.6347984228590811
6,1.9,-290.077078454661,-0.7401815652094008
7,1.6,-290.018134520574,-0.6812376311224178
8,1.3,-289.7223933962085,-0.3854965067568976
