image,height_A,energy_eV,interaction_energy_eV
0,6.5,-272.9390932374486,1.9539925233402755e-14
1,5.0,-272.9390932374486,1.9539925233402755e-14
2,4.0,-272.9038695578663,0.03522367958233552
3,3.25,-272.9060690898848,0.03302414756384131
4,2.75,-272.9333953806384,0.005697856810249036
5,2.25,-272.9484623516315,-0.00936911418288311
6,1.9,-272.8339937384198,0.10509949902884408
7,1.6,-272.55383448563015,0.3852587518184887
8,1.3,-272.02404307712453,0.915050160324105
