image,height_A,energy_eV,interaction_energy_eV
0,6.5,-199.31249491099615,7.105427357601002e-15
1,5.0,-199.31249491099615,7.105427357601002e-15
2,4.0,-199.36563251639993,-0.05313760540376933
3,3.25,-199.3416110813632,-0.02911617036703973
4,2.75,-199.1513777050051,0.1611172059910544
5,2.25,-198.72713465410874,0.5853602568874194
6,1.9,-198.34037242386853,0.9721224871276277
7,1.6,-196.57286960130804,2.7396253096881154
8,1.3,-190.4450651890489,8.867429721947254
