      Step     Time          Energy          fmax
FIRE:    0 22:56:23     -180.203661        0.528224
FIRE:    1 22:56:24     -180.205599        0.519247
FIRE:    2 22:56:25     -180.209333        0.501465
FIRE:    3 22:56:25     -180.214593        0.475218
FIRE:    4 22:56:25     -180.220998        0.441009
FIRE:    5 22:56:25     -180.228085        0.399501
FIRE:    6 22:56:26     -180.235348        0.351506
FIRE:    7 22:56:26     -180.242276        0.297975
FIRE:    8 22:56:26     -180.248970        0.233698
FIRE:    9 22:56:27     -180.254571        0.158459
FIRE:   10 22:56:27     -180.258051        0.073512
FIRE:   11 22:56:27     -180.258631        0.101411
FIRE:   12 22:56:28     -180.258672        0.100718
FIRE:   13 22:56:28     -180.258751        0.099339
FIRE:   14 22:56:28     -180.258868        0.097287
FIRE:   15 22:56:28     -180.259019        0.094580
FIRE:   16 22:56:29     -180.259200        0.091244
FIRE:   17 22:56:29     -180.259407        0.087315
FIRE:   18 22:56:29     -180.259635        0.082831
FIRE:   19 22:56:30     -180.259904        0.077285
FIRE:   20 22:56:30     -180.260215        0.070529
FIRE:   21 22:56:30     -180.260564        0.062437
FIRE:   22 22:56:30     -180.260944        0.052943
FIRE:   23 22:56:31     -180.261345        0.042096
FIRE:   24 22:56:31     -180.261756        0.039987
