      Step     Time          Energy          fmax
FIRE:    0 22:56:31     -188.533608        0.707070
FIRE:    1 22:56:32     -188.536259        0.646215
FIRE:    2 22:56:32     -188.541145        0.527912
FIRE:    3 22:56:32     -188.547529        0.477881
FIRE:    4 22:56:33     -188.554555        0.442245
FIRE:    5 22:56:33     -188.561495        0.398701
FIRE:    6 22:56:33     -188.567960        0.348168
FIRE:    7 22:56:34     -188.573915        0.392835
FIRE:    8 22:56:34     -188.579964        0.424997
FIRE:    9 22:56:34     -188.585638        0.334244
FIRE:   10 22:56:34     -188.589599        0.118742
FIRE:   11 22:56:35     -188.590157        0.200956
FIRE:   12 22:56:35     -188.590224        0.191712
FIRE:   13 22:56:35     -188.590350        0.173683
FIRE:   14 22:56:35     -188.590523        0.147826
FIRE:   15 22:56:36     -188.590729        0.115649
FIRE:   16 22:56:36     -188.590950        0.095088
FIRE:   17 22:56:36     -188.591176        0.090891
FIRE:   18 22:56:36     -188.591402        0.086065
FIRE:   19 22:56:37     -188.591653        0.080085
FIRE:   20 22:56:37     -188.591942        0.099428
FIRE:   21 22:56:37     -188.592287        0.112285
FIRE:   22 22:56:37     -188.592703        0.106524
FIRE:   23 22:56:37     -188.593187        0.079588
FIRE:   24 22:56:38     -188.593718        0.070409
FIRE:   25 22:56:38     -188.594283        0.073668
FIRE:   26 22:56:38     -188.594933        0.091998
FIRE:   27 22:56:38     -188.595775        0.089066
FIRE:   28 22:56:39     -188.596894        0.091820
FIRE:   29 22:56:39     -188.598346        0.101684
FIRE:   30 22:56:39     -188.600314        0.114358
FIRE:   31 22:56:40     -188.603093        0.130601
FIRE:   32 22:56:40     -188.606970        0.151590
FIRE:   33 22:56:40     -188.612668        0.178914
FIRE:   34 22:56:40     -188.621515        0.214818
FIRE:   35 22:56:41     -188.635847        0.262727
FIRE:   36 22:56:41     -188.660214        0.327469
FIRE:   37 22:56:41     -188.703102        0.413997
FIRE:   38 22:56:42     -188.779958        0.522362
FIRE:   39 22:56:42     -188.874201        0.612627
FIRE:   40 22:56:42     -188.983228        0.687892
FIRE:   41 22:56:42     -189.105471        0.756851
FIRE:   42 22:56:43     -189.240856        0.828779
FIRE:   43 22:56:43     -189.390255        0.906377
FIRE:   44 22:56:43     -189.554044        0.981374
FIRE:   45 22:56:44     -189.730691        1.038595
FIRE:   46 22:56:44     -189.916199        1.062903
FIRE:   47 22:56:44     -190.104622        1.043159
FIRE:   48 22:56:44     -190.288724        0.971842
FIRE:   49 22:56:45     -190.460763        0.847489
FIRE:   50 22:56:45     -190.614015        0.810637
FIRE:   51 22:56:45     -190.744193        0.849528
FIRE:   52 22:56:46     -190.850101        0.900625
FIRE:   53 22:56:46     -190.934013        0.969305
FIRE:   54 22:56:46     -191.002990        1.049914
FIRE:   55 22:56:46     -191.070036        1.110897
FIRE:   56 22:56:47     -191.150031        1.096013
FIRE:   57 22:56:47     -191.247512        0.963946
FIRE:   58 22:56:47     -191.349416        0.757505
FIRE:   59 22:56:48     -191.434297        0.572142
FIRE:   60 22:56:48     -191.484773        0.363366
FIRE:   61 22:56:48     -191.486031        0.678464
FIRE:   62 22:56:48     -191.552799        0.195578
FIRE:   63 22:56:49     -191.553479        0.342253
FIRE:   64 22:56:50     -191.546939        1.833682
FIRE:   65 22:56:51     -191.550740        1.410446
FIRE:   66 22:56:51     -191.563310        0.934389
FIRE:   67 22:56:52     -191.571742        0.083238
FIRE:   68 22:56:53     -191.571770        0.082825
FIRE:   69 22:56:53     -191.571823        0.082003
FIRE:   70 22:56:54     -191.571900        0.080783
FIRE:   71 22:56:55     -191.571999        0.079179
FIRE:   72 22:56:55     -191.572116        0.077213
FIRE:   73 22:56:56     -191.572250        0.074914
FIRE:   74 22:56:57     -191.572396        0.072320
FIRE:   75 22:56:58     -191.572570        0.069163
FIRE:   76 22:56:58     -191.572771        0.065413
FIRE:   77 22:56:59     -191.573000        0.061096
FIRE:   78 22:57:00     -191.573253        0.056340
FIRE:   79 22:57:01     -191.573532        0.051438
FIRE:   80 22:57:01     -191.573836        0.046869
FIRE:   81 22:57:02     -191.574167        0.043203
FIRE:   82 22:57:03     -191.574526        0.040744
FIRE:   83 22:57:04     -191.574912        0.039010
