image,height_A,energy_eV,interaction_energy_eV
0,6.5,-238.34581816554368,1.0658141036401503e-14
1,5.0,-238.34581816554368,1.0658141036401503e-14
2,4.0,-238.40111375571496,-0.055295590171272835
3,3.25,-238.47993919373124,-0.134121028187554
4,2.75,-238.51403104922355,-0.16821288367986043
5,2.25,-238.4148055742462,-0.0689874087025153
6,1.9,-238.11179752204356,0.23402064350012708
7,1.6,-237.34471359257816,1.0011045729655272
8,1.3,-233.80118645532707,4.544631710216617
