image,height_A,energy_eV,interaction_energy_eV
0,6.5,-289.3719031802053,1.7763568394002505e-14
1,5.0,-289.3719031802053,1.7763568394002505e-14
2,4.0,-289.3947271881415,-0.022824007936133484
3,3.25,-289.4907243168185,-0.1188211366131604
4,2.75,-289.5887735484776,-0.21687036827226436
5,2.25,-289.69481542856346,-0.3229122483581186
6,1.9,-289.76018451040784,-0.3882813302024992
7,1.6,-289.8083744553176,-0.4364712751122788
8,1.3,-289.7812462699423,-0.40934308973696076
