temperature_K,time_s,species,phase,mean_count,fraction_per_initial_motif
325.0,1.0,terminal_NH2_F2,surface,80.5390625,0.0805390625
325.0,1.0,terminal_NH2_F3,surface,0.03125,3.125e-05
325.0,1.0,terminal_NH2_residual,surface,0.0,0.0
325.0,1.0,terminal_NH2_F0_HF,surface,0.0,0.0
325.0,1.0,terminal_NH2_F1_HF,surface,2.3984375,0.0023984375
325.0,1.0,terminal_NH2_F2_HF,surface,4.1484375,0.0041484375
325.0,1.0,terminal_NH2_F3_HF,surface,0.0,0.0
325.0,1.0,Si_H_rich_F0,surface,95.1875,0.0951875
325.0,1.0,Si_H_rich_F1,surface,0.0,0.0
325.0,1.0,Si_H_rich_F2,surface,0.0,0.0
325.0,1.0,Si_H_rich_F3,surface,0.0,0.0
325.0,1.0,Si_H_rich_residual,surface,0.0,0.0
325.0,1.0,Si_H_rich_F0_HF,surface,4.8125,0.0048125
325.0,1.0,Si_H_rich_F1_HF,surface,0.0,0.0
325.0,1.0,Si_H_rich_F2_HF,surface,0.0,0.0
325.0,1.0,Si_H_rich_F3_HF,surface,0.0,0.0
325.0,1.0,bridge_N_F0,surface,105.8046875,0.1058046875
325.0,1.0,bridge_N_F1,surface,35.546875,0.035546875
325.0,1.0,bridge_N_F2,surface,2.0234375,0.0020234375
325.0,1.0,bridge_N_F3,surface,0.0,0.0
325.0,1.0,bridge_N_residual,surface,0.0,0.0
325.0,1.0,bridge_N_F0_HF,surface,4.765625,0.004765625
325.0,1.0,bridge_N_F1_HF,surface,1.7578125,0.0017578125
325.0,1.0,bridge_N_F2_HF,surface,0.1015625,0.0001015625
325.0,1.0,bridge_N_F3_HF,surface,0.0,0.0
325.0,1.0,pre_SiH2F,surface,93.90625,0.09390625
325.0,1.0,pre_SiH2F_HF,surface,4.71875,0.00471875
325.0,1.0,pre_SiH2F_residual,surface,1.375,0.001375
325.0,1.0,pre_SiHF2,surface,95.34375,0.09534375
325.0,1.0,pre_SiHF2_HF,surface,4.65625,0.00465625
325.0,1.0,pre_SiHF2_residual,surface,0.0,0.0
325.0,1.0,Si_Si_F1,surface,92.921875,0.092921875
325.0,1.0,Si_Si_F1_HF,surface,4.40625,0.00440625
325.0,1.0,Si_Si_cleaved_F2_H,surface,2.671875,0.002671875
325.0,1.0,HF,reservoir_net,-630.1015625,-0.6301015625
325.0,1.0,H2,gas_product,0.0,0.0
325.0,1.0,NH3,gas_product,233.8359375,0.2338359375
325.0,1.0,SiF4,gas_product,0.25,0.00025
325.0,1.0,SiH2F2,gas_product,1.375,0.001375
325.0,1.0,SiHF3,gas_product,0.0,0.0
325.0,1.05,bridge_NH_F0,surface,1.46875,0.00146875
325.0,1.05,bridge_NH_F1,surface,278.4453125,0.2784453125
325.0,1.05,bridge_NH_F2,surface,5.953125,0.005953125
325.0,1.05,bridge_NH_F3,surface,0.1640625,0.0001640625
325.0,1.05,bridge_NH_residual,surface,0.28125,0.00028125
325.0,1.05,bridge_NH_F0_HF,surface,0.0,0.0
325.0,1.05,bridge_NH_F1_HF,surface,13.4453125,0.0134453125
325.0,1.05,bridge_NH_F2_HF,surface,0.2421875,0.0002421875
325.0,1.05,bridge_NH_F3_HF,surface,0.0,0.0
325.0,1.05,terminal_NH2_F0,surface,0.75,0.00075
325.0,1.05,terminal_NH2_F1,surface,58.765625,0.058765625
325.0,1.05,terminal_NH2_F2,surface,83.765625,0.083765625
325.0,1.05,terminal_NH2_F3,surface,0.0390625,3.90625e-05
325.0,1.05,terminal_NH2_residual,surface,0.0,0.0
325.0,1.05,terminal_NH2_F0_HF,surface,0.0,0.0
325.0,1.05,terminal_NH2_F1_HF,surface,2.25,0.00225
325.0,1.05,terminal_NH2_F2_HF,surface,4.4296875,0.0044296875
325.0,1.05,terminal_NH2_F3_HF,surface,0.0,0.0
325.0,1.05,Si_H_rich_F0,surface,95.3984375,0.0953984375
325.0,1.05,Si_H_rich_F1,surface,0.0,0.0
325.0,1.05,Si_H_rich_F2,surface,0.0,0.0
325.0,1.05,Si_H_rich_F3,surface,0.0,0.0
325.0,1.05,Si_H_rich_residual,surface,0.0,0.0
325.0,1.05,Si_H_rich_F0_HF,surface,4.6015625,0.0046015625
325.0,1.05,Si_H_rich_F1_HF,surface,0.0,0.0
325.0,1.05,Si_H_rich_F2_HF,surface,0.0,0.0
325.0,1.05,Si_H_rich_F3_HF,surface,0.0,0.0
325.0,1.05,bridge_N_F0,surface,104.1640625,0.1041640625
325.0,1.05,bridge_N_F1,surface,36.9296875,0.0369296875
325.0,1.05,bridge_N_F2,surface,2.2265625,0.0022265625
325.0,1.05,bridge_N_F3,surface,0.0,0.0
325.0,1.05,bridge_N_residual,surface,0.0,0.0
325.0,1.05,bridge_N_F0_HF,surface,4.7109375,0.0047109375
325.0,1.05,bridge_N_F1_HF,surface,1.8046875,0.0018046875
325.0,1.05,bridge_N_F2_HF,surface,0.1640625,0.0001640625
325.0,1.05,bridge_N_F3_HF,surface,0.0,0.0
325.0,1.05,pre_SiH2F,surface,93.84375,0.09384375
325.0,1.05,pre_SiH2F_HF,surface,4.734375,0.004734375
325.0,1.05,pre_SiH2F_residual,surface,1.421875,0.001421875
325.0,1.05,pre_SiHF2,surface,95.25,0.09525
325.0,1.05,pre_SiHF2_HF,surface,4.75,0.00475
325.0,1.05,pre_SiHF2_residual,surface,0.0,0.0
325.0,1.05,Si_Si_F1,surface,92.53125,0.09253125
325.0,1.05,Si_Si_F1_HF,surface,4.640625,0.004640625
325.0,1.05,Si_Si_cleaved_F2_H,surface,2.828125,0.002828125
325.0,1.05,HF,reservoir_net,-636.9609375,-0.6369609375
325.0,1.05,H2,gas_product,0.0,0.0
325.0,1.05,NH3,gas_product,237.5234375,0.2375234375
325.0,1.05,SiF4,gas_product,0.28125,0.00028125
325.0,1.05,SiH2F2,gas_product,1.421875,0.001421875
325.0,1.05,SiHF3,gas_product,0.0,0.0
325.0,1.1,bridge_NH_F0,surface,1.140625,0.001140625
325.0,1.1,bridge_NH_F1,surface,278.09375,0.27809375
325.0,1.1,bridge_NH_F2,surface,6.2578125,0.0062578125
325.0,1.1,bridge_NH_F3,surface,0.1796875,0.0001796875
325.0,1.1,bridge_NH_residual,surface,0.3046875,0.0003046875
325.0,1.1,bridge_NH_F0_HF,surface,0.0,0.0
325.0,1.1,bridge_NH_F1_HF,surface,13.7578125,0.0137578125
325.0,1.1,bridge_NH_F2_HF,surface,0.265625,0.000265625
325.0,1.1,bridge_NH_F3_HF,surface,0.0,0.0
325.0,1.1,terminal_NH2_F0,surface,0.6015625,0.0006015625
325.0,1.1,terminal_NH2_F1,surface,55.5,0.0555
325.0,1.1,terminal_NH2_F2,surface,86.6015625,0.0866015625
325.0,1.1,terminal_NH2_F3,surface,0.0390625,3.90625e-05
325.0,1.1,terminal_NH2_residual,surface,0.0,0.0
325.0,1.1,terminal_NH2_F0_HF,surface,0.0,0.0
325.0,1.1,terminal_NH2_F1_HF,surface,2.53125,0.00253125
325.0,1.1,terminal_NH2_F2_HF,surface,4.7265625,0.0047265625
325.0,1.1,terminal_NH2_F3_HF,surface,0.0,0.0
325.0,1.1,Si_H_rich_F0,surface,95.4609375,0.0954609375
325.0,1.1,Si_H_rich_F1,surface,0.0,0.0
325.0,1.1,Si_H_rich_F2,surface,0.0,0.0
325.0,1.1,Si_H_rich_F3,surface,0.0,0.0
325.0,1.1,Si_H_rich_residual,surface,0.0,0.0
325.0,1.1,Si_H_rich_F0_HF,surface,4.5390625,0.0045390625
325.0,1.1,Si_H_rich_F1_HF,surface,0.0,0.0
325.0,1.1,Si_H_rich_F2_HF,surface,0.0,0.0
325.0,1.1,Si_H_rich_F3_HF,surface,0.0,0.0
325.0,1.1,bridge_N_F0,surface,102.4765625,0.1024765625
325.0,1.1,bridge_N_F1,surface,38.0,0.038
325.0,1.1,bridge_N_F2,surface,2.484375,0.002484375
325.0,1.1,bridge_N_F3,surface,0.0,0.0
325.0,1.1,bridge_N_residual,surface,0.0,0.0
325.0,1.1,bridge_N_F0_HF,surface,4.8671875,0.0048671875
325.0,1.1,bridge_N_F1_HF,surface,2.0859375,0.0020859375
325.0,1.1,bridge_N_F2_HF,surface,0.0859375,8.59375e-05
325.0,1.1,bridge_N_F3_HF,surface,0.0,0.0
325.0,1.1,pre_SiH2F,surface,93.4921875,0.0934921875
325.0,1.1,pre_SiH2F_HF,surface,5.046875,0.005046875
325.0,1.1,pre_SiH2F_residual,surface,1.4609375,0.0014609375
325.0,1.1,pre_SiHF2,surface,95.4140625,0.0954140625
325.0,1.1,pre_SiHF2_HF,surface,4.5859375,0.0045859375
325.0,1.1,pre_SiHF2_residual,surface,0.0,0.0
325.0,1.1,Si_Si_F1,surface,92.7265625,0.0927265625
325.0,1.1,Si_Si_F1_HF,surface,4.328125,0.004328125
325.0,1.1,Si_Si_cleaved_F2_H,surface,2.9453125,0.0029453125
325.0,1.1,HF,reservoir_net,-643.9140625,-0.6439140625
325.0,1.1,H2,gas_product,0.0,0.0
325.0,1.1,NH3,gas_product,240.8046875,0.2408046875
325.0,1.1,SiF4,gas_product,0.3046875,0.0003046875
325.0,1.1,SiH2F2,gas_product,1.4609375,0.0014609375
325.0,1.1,SiHF3,gas_product,0.0,0.0
325.0,1.1500000000000001,bridge_NH_F0,surface,0.8828125,0.0008828125
325.0,1.1500000000000001,bridge_NH_F1,surface,278.0,0.278
325.0,1.1500000000000001,bridge_NH_F2,surface,6.5703125,0.0065703125
325.0,1.1500000000000001,bridge_NH_F3,surface,0.1640625,0.0001640625
325.0,1.1500000000000001,bridge_NH_residual,surface,0.3359375,0.0003359375
325.0,1.1500000000000001,bridge_NH_F0_HF,surface,0.0,0.0
325.0,1.1500000000000001,bridge_NH_F1_HF,surface,13.703125,0.013703125
325.0,1.1500000000000001,bridge_NH_F2_HF,surface,0.34375,0.00034375
325.0,1.1500000000000001,bridge_NH_F3_HF,surface,0.0,0.0
325.0,1.1500000000000001,terminal_NH2_F0,surface,0.5,0.0005
325.0,1.1500000000000001,terminal_NH2_F1,surface,53.1015625,0.0531015625
325.0,1.1500000000000001,terminal_NH2_F2,surface,89.8828125,0.0898828125
325.0,1.1500000000000001,terminal_NH2_F3,surface,0.0390625,3.90625e-05
325.0,1.1500000000000001,terminal_NH2_residual,surface,0.0,0.0
325.0,1.1500000000000001,terminal_NH2_F0_HF,surface,0.0,0.0
325.0,1.1500000000000001,terminal_NH2_F1_HF,surface,1.828125,0.001828125
325.0,1.1500000000000001,terminal_NH2_F2_HF,surface,4.6484375,0.0046484375
325.0,1.1500000000000001,terminal_NH2_F3_HF,surface,0.0,0.0
325.0,1.1500000000000001,Si_H_rich_F0,surface,95.3984375,0.0953984375
325.0,1.1500000000000001,Si_H_rich_F1,surface,0.0,0.0
325.0,1.1500000000000001,Si_H_rich_F2,surface,0.0,0.0
325.0,1.1500000000000001,Si_H_rich_F3,surface,0.0,0.0
325.0,1.1500000000000001,Si_H_rich_residual,surface,0.0,0.0
325.0,1.1500000000000001,Si_H_rich_F0_HF,surface,4.6015625,0.0046015625
325.0,1.1500000000000001,Si_H_rich_F1_HF,surface,0.0,0.0
325.0,1.1500000000000001,Si_H_rich_F2_HF,surface,0.0,0.0
325.0,1.1500000000000001,Si_H_rich_F3_HF,surface,0.0,0.0
325.0,1.1500000000000001,bridge_N_F0,surface,100.7109375,0.1007109375
325.0,1.1500000000000001,bridge_N_F1,surface,39.6328125,0.0396328125
325.0,1.1500000000000001,bridge_N_F2,surface,2.75,0.00275
325.0,1.1500000000000001,bridge_N_F3,surface,0.0,0.0
325.0,1.1500000000000001,bridge_N_residual,surface,0.0,0.0
325.0,1.1500000000000001,bridge_N_F0_HF,surface,4.828125,0.004828125
325.0,1.1500000000000001,bridge_N_F1_HF,surface,1.9453125,0.0019453125
325.0,1.1500000000000001,bridge_N_F2_HF,surface,0.1328125,0.0001328125
325.0,1.1500000000000001,bridge_N_F3_HF,surface,0.0,0.0
325.0,1.1500000000000001,pre_SiH2F,surface,93.625,0.093625
325.0,1.1500000000000001,pre_SiH2F_HF,surface,4.84375,0.00484375
325.0,1.1500000000000001,pre_SiH2F_residual,surface,1.53125,0.00153125
325.0,1.1500000000000001,pre_SiHF2,surface,95.4296875,0.0954296875
325.0,1.1500000000000001,pre_SiHF2_HF,surface,4.5703125,0.0045703125
325.0,1.1500000000000001,pre_SiHF2_residual,surface,0.0,0.0
325.0,1.1500000000000001,Si_Si_F1,surface,92.1875,0.0921875
325.0,1.1500000000000001,Si_Si_F1_HF,surface,4.6640625,0.0046640625
325.0,1.1500000000000001,Si_Si_cleaved_F2_H,surface,3.1484375,0.0031484375
325.0,1.1500000000000001,HF,reservoir_net,-649.609375,-0.649609375
325.0,1.1500000000000001,H2,gas_product,0.0,0.0
325.0,1.1500000000000001,NH3,gas_product,244.109375,0.244109375
325.0,1.1500000000000001,SiF4,gas_product,0.3359375,0.0003359375
325.0,1.1500000000000001,SiH2F2,gas_product,1.53125,0.00153125
325.0,1.1500000000000001,SiHF3,gas_product,0.0,0.0
325.0,1.2000000000000002,bridge_NH_F0,surface,0.671875,0.000671875
325.0,1.2000000000000002,bridge_NH_F1,surface,277.484375,0.277484375
325.0,1.2000000000000002,bridge_NH_F2,surface,6.921875,0.006921875
325.0,1.2000000000000002,bridge_NH_F3,surface,0.2265625,0.0002265625
325.0,1.2000000000000002,bridge_NH_residual,surface,0.3515625,0.0003515625
325.0,1.2000000000000002,bridge_NH_F0_HF,surface,0.0,0.0
325.0,1.2000000000000002,bridge_NH_F1_HF,surface,13.96875,0.01396875
325.0,1.2000000000000002,bridge_NH_F2_HF,surface,0.375,0.000375
325.0,1.2000000000000002,bridge_NH_F3_HF,surface,0.0,0.0
325.0,1.2000000000000002,terminal_NH2_F0,surface,0.421875,0.000421875
325.0,1.2000000000000002,terminal_NH2_F1,surface,50.2578125,0.0502578125
325.0,1.2000000000000002,terminal_NH2_F2,surface,92.53125,0.09253125
325.0,1.2000000000000002,terminal_NH2_F3,surface,0.046875,4.6875e-05
325.0,1.2000000000000002,terminal_NH2_residual,surface,0.0,0.0
325.0,1.2000000000000002,terminal_NH2_F0_HF,surface,0.0,0.0
325.0,1.2000000000000002,terminal_NH2_F1_HF,surface,1.9921875,0.0019921875
325.0,1.2000000000000002,terminal_NH2_F2_HF,surface,4.75,0.00475
325.0,1.2000000000000002,terminal_NH2_F3_HF,surface,0.0,0.0
325.0,1.2000000000000002,Si_H_rich_F0,surface,95.125,0.095125
325.0,1.2000000000000002,Si_H_rich_F1,surface,0.0,0.0
325.0,1.2000000000000002,Si_H_rich_F2,surface,0.0,0.0
325.0,1.2000000000000002,Si_H_rich_F3,surface,0.0,0.0
325.0,1.2000000000000002,Si_H_rich_residual,surface,0.0,0.0
325.0,1.2000000000000002,Si_H_rich_F0_HF,surface,4.875,0.004875
325.0,1.2000000000000002,Si_H_rich_F1_HF,surface,0.0,0.0
325.0,1.2000000000000002,Si_H_rich_F2_HF,surface,0.0,0.0
325.0,1.2000000000000002,Si_H_rich_F3_HF,surface,0.0,0.0
325.0,1.2000000000000002,bridge_N_F0,surface,99.171875,0.099171875
325.0,1.2000000000000002,bridge_N_F1,surface,41.1171875,0.0411171875
325.0,1.2000000000000002,bridge_N_F2,surface,2.9375,0.0029375
325.0,1.2000000000000002,bridge_N_F3,surface,0.0,0.0
325.0,1.2000000000000002,bridge_N_residual,surface,0.0,0.0
325.0,1.2000000000000002,bridge_N_F0_HF,surface,4.6484375,0.0046484375
325.0,1.2000000000000002,bridge_N_F1_HF,surface,1.9921875,0.0019921875
325.0,1.2000000000000002,bridge_N_F2_HF,surface,0.1328125,0.0001328125
325.0,1.2000000000000002,bridge_N_F3_HF,surface,0.0,0.0
325.0,1.2000000000000002,pre_SiH2F,surface,93.7578125,0.0937578125
325.0,1.2000000000000002,pre_SiH2F_HF,surface,4.6171875,0.0046171875
325.0,1.2000000000000002,pre_SiH2F_residual,surface,1.625,0.001625
325.0,1.2000000000000002,pre_SiHF2,surface,95.265625,0.095265625
325.0,1.2000000000000002,pre_SiHF2_HF,surface,4.734375,0.004734375
325.0,1.2000000000000002,pre_SiHF2_residual,surface,0.0,0.0
325.0,1.2000000000000002,Si_Si_F1,surface,91.6328125,0.0916328125
325.0,1.2000000000000002,Si_Si_F1_HF,surface,5.1171875,0.0051171875
325.0,1.2000000000000002,Si_Si_cleaved_F2_H,surface,3.25,0.00325
325.0,1.2000000000000002,HF,reservoir_net,-656.4140625,-0.6564140625
325.0,1.2000000000000002,H2,gas_product,0.0,0.0
325.0,1.2000000000000002,NH3,gas_product,246.953125,0.246953125
325.0,1.2000000000000002,SiF4,gas_product,0.3515625,0.0003515625
325.0,1.2000000000000002,SiH2F2,gas_product,1.625,0.001625
325.0,1.2000000000000002,SiHF3,gas_product,0.0,0.0
325.0,1.25,bridge_NH_F0,surface,0.5390625,0.0005390625
325.0,1.25,bridge_NH_F1,surface,277.8203125,0.2778203125
325.0,1.25,bridge_NH_F2,surface,7.375,0.007375
325.0,1.25,bridge_NH_F3,surface,0.1953125,0.0001953125
325.0,1.25,bridge_NH_residual,surface,0.421875,0.000421875
325.0,1.25,bridge_NH_F0_HF,surface,0.0,0.0
325.0,1.25,bridge_NH_F1_HF,surface,13.34375,0.01334375
325.0,1.25,bridge_NH_F2_HF,surface,0.3046875,0.0003046875
325.0,1.25,bridge_NH_F3_HF,surface,0.0,0.0
325.0,1.25,terminal_NH2_F0,surface,0.328125,0.000328125
325.0,1.25,terminal_NH2_F1,surface,47.671875,0.047671875
325.0,1.25,terminal_NH2_F2,surface,95.546875,0.095546875
325.0,1.25,terminal_NH2_F3,surface,0.046875,4.6875e-05
325.0,1.25,terminal_NH2_residual,surface,0.0,0.0
325.0,1.25,terminal_NH2_F0_HF,surface,0.0,0.0
325.0,1.25,terminal_NH2_F1_HF,surface,1.859375,0.001859375
325.0,1.25,terminal_NH2_F2_HF,surface,4.546875,0.004546875
325.0,1.25,terminal_NH2_F3_HF,surface,0.0,0.0
325.0,1.25,Si_H_rich_F0,surface,95.0546875,0.0950546875
325.0,1.25,Si_H_rich_F1,surface,0.0,0.0
325.0,1.25,Si_H_rich_F2,surface,0.0,0.0
325.0,1.25,Si_H_rich_F3,surface,0.0,0.0
325.0,1.25,Si_H_rich_residual,surface,0.0,0.0
325.0,1.25,Si_H_rich_F0_HF,surface,4.9453125,0.0049453125
325.0,1.25,Si_H_rich_F1_HF,surface,0.0,0.0
325.0,1.25,Si_H_rich_F2_HF,surface,0.0,0.0
325.0,1.25,Si_H_rich_F3_HF,surface,0.0,0.0
325.0,1.25,bridge_N_F0,surface,97.546875,0.097546875
325.0,1.25,bridge_N_F1,surface,42.265625,0.042265625
325.0,1.25,bridge_N_F2,surface,3.09375,0.00309375
325.0,1.25,bridge_N_F3,surface,0.0,0.0
325.0,1.25,bridge_N_residual,surface,0.0,0.0
325.0,1.25,bridge_N_F0_HF,surface,4.703125,0.004703125
325.0,1.25,bridge_N_F1_HF,surface,2.1953125,0.0021953125
325.0,1.25,bridge_N_F2_HF,surface,0.1953125,0.0001953125
325.0,1.25,bridge_N_F3_HF,surface,0.0,0.0
325.0,1.25,pre_SiH2F,surface,93.765625,0.093765625
325.0,1.25,pre_SiH2F_HF,surface,4.5625,0.0045625
325.0,1.25,pre_SiH2F_residual,surface,1.671875,0.001671875
325.0,1.25,pre_SiHF2,surface,95.4375,0.0954375
325.0,1.25,pre_SiHF2_HF,surface,4.5625,0.0045625
325.0,1.25,pre_SiHF2_residual,surface,0.0,0.0
325.0,1.25,Si_Si_F1,surface,92.109375,0.092109375
325.0,1.25,Si_Si_F1_HF,surface,4.546875,0.004546875
325.0,1.25,Si_Si_cleaved_F2_H,surface,3.34375,0.00334375
325.0,1.25,HF,reservoir_net,-660.4765625,-0.6604765625
325.0,1.25,H2,gas_product,0.0,0.0
325.0,1.25,NH3,gas_product,249.859375,0.249859375
325.0,1.25,SiF4,gas_product,0.421875,0.000421875
325.0,1.25,SiH2F2,gas_product,1.671875,0.001671875
325.0,1.25,SiHF3,gas_product,0.0,0.0
325.0,1.3,bridge_NH_F0,surface,0.4375,0.0004375
325.0,1.3,bridge_NH_F1,surface,276.890625,0.276890625
325.0,1.3,bridge_NH_F2,surface,7.5859375,0.0075859375
325.0,1.3,bridge_NH_F3,surface,0.2265625,0.0002265625
325.0,1.3,bridge_NH_residual,surface,0.4609375,0.0004609375
325.0,1.3,bridge_NH_F0_HF,surface,0.0,0.0
325.0,1.3,bridge_NH_F1_HF,surface,13.9921875,0.0139921875
325.0,1.3,bridge_NH_F2_HF,surface,0.40625,0.00040625
325.0,1.3,bridge_NH_F3_HF,surface,0.0,0.0
325.0,1.3,terminal_NH2_F0,surface,0.25,0.00025
325.0,1.3,terminal_NH2_F1,surface,45.34375,0.04534375
325.0,1.3,terminal_NH2_F2,surface,97.4609375,0.0974609375
325.0,1.3,terminal_NH2_F3,surface,0.046875,4.6875e-05
325.0,1.3,terminal_NH2_residual,surface,0.0,0.0
325.0,1.3,terminal_NH2_F0_HF,surface,0.0,0.0
325.0,1.3,terminal_NH2_F1_HF,surface,1.8125,0.0018125
325.0,1.3,terminal_NH2_F2_HF,surface,5.0859375,0.0050859375
325.0,1.3,terminal_NH2_F3_HF,surface,0.0,0.0
325.0,1.3,Si_H_rich_F0,surface,95.109375,0.095109375
325.0,1.3,Si_H_rich_F1,surface,0.0,0.0
325.0,1.3,Si_H_rich_F2,surface,0.0,0.0
325.0,1.3,Si_H_rich_F3,surface,0.0,0.0
325.0,1.3,Si_H_rich_residual,surface,0.0,0.0
325.0,1.3,Si_H_rich_F0_HF,surface,4.890625,0.004890625
325.0,1.3,Si_H_rich_F1_HF,surface,0.0,0.0
325.0,1.3,Si_H_rich_F2_HF,surface,0.0,0.0
325.0,1.3,Si_H_rich_F3_HF,surface,0.0,0.0
325.0,1.3,bridge_N_F0,surface,96.1640625,0.0961640625
325.0,1.3,bridge_N_F1,surface,43.4453125,0.0434453125
325.0,1.3,bridge_N_F2,surface,3.34375,0.00334375
325.0,1.3,bridge_N_F3,surface,0.0,0.0
325.0,1.3,bridge_N_residual,surface,0.0,0.0
325.0,1.3,bridge_N_F0_HF,surface,4.546875,0.004546875
325.0,1.3,bridge_N_F1_HF,surface,2.3203125,0.0023203125
325.0,1.3,bridge_N_F2_HF,surface,0.1796875,0.0001796875
325.0,1.3,bridge_N_F3_HF,surface,0.0,0.0
325.0,1.3,pre_SiH2F,surface,93.84375,0.09384375
325.0,1.3,pre_SiH2F_HF,surface,4.421875,0.004421875
325.0,1.3,pre_SiH2F_residual,surface,1.734375,0.001734375
325.0,1.3,pre_SiHF2,surface,95.296875,0.095296875
325.0,1.3,pre_SiHF2_HF,surface,4.703125,0.004703125
325.0,1.3,pre_SiHF2_residual,surface,0.0,0.0
325.0,1.3,Si_Si_F1,surface,92.3125,0.0923125
325.0,1.3,Si_Si_F1_HF,surface,4.265625,0.004265625
325.0,1.3,Si_Si_cleaved_F2_H,surface,3.421875,0.003421875
325.0,1.3,HF,reservoir_net,-666.375,-0.666375
325.0,1.3,H2,gas_product,0.0,0.0
325.0,1.3,NH3,gas_product,252.390625,0.252390625
325.0,1.3,SiF4,gas_product,0.4609375,0.0004609375
325.0,1.3,SiH2F2,gas_product,1.734375,0.001734375
325.0,1.3,SiHF3,gas_product,0.0,0.0
325.0,1.35,bridge_NH_F0,surface,0.359375,0.000359375
325.0,1.35,bridge_NH_F1,surface,277.203125,0.277203125
325.0,1.35,bridge_NH_F2,surface,7.859375,0.007859375
325.0,1.35,bridge_NH_F3,surface,0.2421875,0.0002421875
325.0,1.35,bridge_NH_residual,surface,0.5,0.0005
325.0,1.35,bridge_NH_F0_HF,surface,0.0,0.0
325.0,1.35,bridge_NH_F1_HF,surface,13.4765625,0.0134765625
325.0,1.35,bridge_NH_F2_HF,surface,0.359375,0.000359375
325.0,1.35,bridge_NH_F3_HF,surface,0.0,0.0
325.0,1.35,terminal_NH2_F0,surface,0.1796875,0.0001796875
325.0,1.35,terminal_NH2_F1,surface,42.8046875,0.0428046875
325.0,1.35,terminal_NH2_F2,surface,100.3359375,0.1003359375
325.0,1.35,terminal_NH2_F3,surface,0.046875,4.6875e-05
325.0,1.35,terminal_NH2_residual,surface,0.0,0.0
325.0,1.35,terminal_NH2_F0_HF,surface,0.0,0.0
325.0,1.35,terminal_NH2_F1_HF,surface,1.8671875,0.0018671875
325.0,1.35,terminal_NH2_F2_HF,surface,4.765625,0.004765625
325.0,1.35,terminal_NH2_F3_HF,surface,0.0,0.0
325.0,1.35,Si_H_rich_F0,surface,95.140625,0.095140625
325.0,1.35,Si_H_rich_F1,surface,0.0,0.0
325.0,1.35,Si_H_rich_F2,surface,0.0,0.0
325.0,1.35,Si_H_rich_F3,surface,0.0,0.0
325.0,1.35,Si_H_rich_residual,surface,0.0,0.0
325.0,1.35,Si_H_rich_F0_HF,surface,4.859375,0.004859375
325.0,1.35,Si_H_rich_F1_HF,surface,0.0,0.0
325.0,1.35,Si_H_rich_F2_HF,surface,0.0,0.0
325.0,1.35,Si_H_rich_F3_HF,surface,0.0,0.0
325.0,1.35,bridge_N_F0,surface,94.7578125,0.0947578125
325.0,1.35,bridge_N_F1,surface,44.796875,0.044796875
325.0,1.35,bridge_N_F2,surface,3.609375,0.003609375
325.0,1.35,bridge_N_F3,surface,0.0,0.0
325.0,1.35,bridge_N_residual,surface,0.0,0.0
325.0,1.35,bridge_N_F0_HF,surface,4.421875,0.004421875
325.0,1.35,bridge_N_F1_HF,surface,2.2578125,0.0022578125
325.0,1.35,bridge_N_F2_HF,surface,0.15625,0.00015625
325.0,1.35,bridge_N_F3_HF,surface,0.0,0.0
325.0,1.35,pre_SiH2F,surface,93.3984375,0.0933984375
325.0,1.35,pre_SiH2F_HF,surface,4.828125,0.004828125
325.0,1.35,pre_SiH2F_residual,surface,1.7734375,0.0017734375
325.0,1.35,pre_SiHF2,surface,95.140625,0.095140625
325.0,1.35,pre_SiHF2_HF,surface,4.859375,0.004859375
325.0,1.35,pre_SiHF2_residual,surface,0.0,0.0
325.0,1.35,Si_Si_F1,surface,92.2578125,0.0922578125
325.0,1.35,Si_Si_F1_HF,surface,4.1875,0.0041875
325.0,1.35,Si_Si_cleaved_F2_H,surface,3.5546875,0.0035546875
325.0,1.35,HF,reservoir_net,-670.8125,-0.6708125
325.0,1.35,H2,gas_product,0.0,0.0
325.0,1.35,NH3,gas_product,255.015625,0.255015625
325.0,1.35,SiF4,gas_product,0.5,0.0005
325.0,1.35,SiH2F2,gas_product,1.7734375,0.0017734375
325.0,1.35,SiHF3,gas_product,0.0,0.0
325.0,1.4000000000000001,bridge_NH_F0,surface,0.2734375,0.0002734375
325.0,1.4000000000000001,bridge_NH_F1,surface,276.921875,0.276921875
325.0,1.4000000000000001,bridge_NH_F2,surface,8.359375,0.008359375
325.0,1.4000000000000001,bridge_NH_F3,surface,0.28125,0.00028125
325.0,1.4000000000000001,bridge_NH_residual,surface,0.5390625,0.0005390625
325.0,1.4000000000000001,bridge_NH_F0_HF,surface,0.0,0.0
325.0,1.4000000000000001,bridge_NH_F1_HF,surface,13.3046875,0.0133046875
325.0,1.4000000000000001,bridge_NH_F2_HF,surface,0.3203125,0.0003203125
325.0,1.4000000000000001,bridge_NH_F3_HF,surface,0.0,0.0
325.0,1.4000000000000001,terminal_NH2_F0,surface,0.1171875,0.0001171875
325.0,1.4000000000000001,terminal_NH2_F1,surface,40.953125,0.040953125
325.0,1.4000000000000001,terminal_NH2_F2,surface,102.3671875,0.1023671875
325.0,1.4000000000000001,terminal_NH2_F3,surface,0.0546875,5.46875e-05
325.0,1.4000000000000001,terminal_NH2_residual,surface,0.0,0.0
