image,height_A,energy_eV,interaction_energy_eV
0,6.5,-181.29038100878148,-1.0658141036401503e-14
1,5.0,-181.29038100878148,-1.0658141036401503e-14
2,4.0,-181.28451477391997,0.005866234861503727
3,3.25,-181.3688813648169,-0.07850035603543049
4,2.75,-181.71520104225777,-0.4248200334763048
5,2.25,-182.3318325666147,-1.0414515578332377
6,1.9,-182.58467421682906,-1.2942932080475877
7,1.6,-182.62537506918352,-1.3349940604020496
8,1.3,-182.562768078889,-1.2723870701075377
