image,height_A,energy_eV,interaction_energy_eV
0,6.5,-183.74098081409068,4.440892098500626e-15
1,5.0,-183.74098081409068,4.440892098500626e-15
2,4.0,-183.84858328429002,-0.10760247019933455
3,3.25,-183.93566008421053,-0.19467927011984454
4,2.75,-184.08373395406213,-0.3427531399714452
5,2.25,-184.17927993296843,-0.43829911887774653
6,1.9,-183.96169268047797,-0.22071186638728602
7,1.6,-183.6626711919698,0.0783096221208881
8,1.3,-183.4982501872192,0.24273062687146751
