site,orientation,image,height_A,energy_eV,interaction_energy_eV
atop_Si,upright,0,6.5,-169.98026285140048,-1.9539925233402755e-14
atop_Si,upright,1,5.0,-169.98026285140048,-1.9539925233402755e-14
atop_Si,upright,2,4.0,-170.12351772860433,-0.14325487720386398
atop_Si,upright,3,3.25,-170.61951980533678,-0.6392569539363162
atop_Si,upright,4,2.75,-170.91105002124812,-0.9307871698476529
atop_Si,upright,5,2.25,-170.90717697925396,-0.9269141278534985
atop_Si,upright,6,1.9,-171.18127743302085,-1.2010145816203899
atop_Si,upright,7,1.6,-171.9886603123188,-2.008397460918351
atop_Si,upright,8,1.3,-169.0395072969184,0.9407555544820614
atop_Si,parallel,0,6.5,-169.98026285140048,-1.9539925233402755e-14
atop_Si,parallel,1,5.0,-169.98026285140048,-1.9539925233402755e-14
atop_Si,parallel,2,4.0,-170.24691982220318,-0.26665697080271933
atop_Si,parallel,3,3.25,-170.78732126489663,-0.8070584134961702
atop_Si,parallel,4,2.75,-171.19475374842807,-1.2144908970276074
atop_Si,parallel,5,2.25,-171.6052957289036,-1.625032877503136
atop_Si,parallel,6,1.9,-171.74241128587667,-1.7621484344762077
atop_Si,parallel,7,1.6,-172.1983503136411,-2.2180874622406375
atop_Si,parallel,8,1.3,-170.92914463034248,-0.948881778942015
bridge_Si_Si,upright,0,6.5,-169.98026285140048,-1.9539925233402755e-14
bridge_Si_Si,upright,1,5.0,-169.98026285140048,-1.9539925233402755e-14
bridge_Si_Si,upright,2,4.0,-169.98185066012698,-0.0015878087265175367
bridge_Si_Si,upright,3,3.25,-170.33863049325157,-0.3583676418511086
bridge_Si_Si,upright,4,2.75,-170.62570765894657,-0.6454448075461041
bridge_Si_Si,upright,5,2.25,-171.00182666232493,-1.0215638109244676
bridge_Si_Si,upright,6,1.9,-171.6242735421489,-1.644010690748436
bridge_Si_Si,upright,7,1.6,-172.08362380782415,-2.103360956423691
bridge_Si_Si,upright,8,1.3,-172.2521936311037,-2.271930779703231
bridge_Si_Si,parallel,0,6.5,-169.98026285140048,-1.9539925233402755e-14
bridge_Si_Si,parallel,1,5.0,-169.98026285140048,-1.9539925233402755e-14
bridge_Si_Si,parallel,2,4.0,-170.0505436123386,-0.07028076093813773
bridge_Si_Si,parallel,3,3.25,-170.68616206709981,-0.7058992156993522
bridge_Si_Si,parallel,4,2.75,-171.26360121082882,-1.2833383594283614
bridge_Si_Si,parallel,5,2.25,-171.95642908246725,-1.9761662310667898
bridge_Si_Si,parallel,6,1.9,-172.08400713541857,-2.103744284018111
bridge_Si_Si,parallel,7,1.6,-172.0724466595829,-2.0921838081824458
bridge_Si_Si,parallel,8,1.3,-172.52470793039075,-2.544445078990284
hollow,upright,0,6.5,-169.98026285140048,-1.9539925233402755e-14
hollow,upright,1,5.0,-169.98026285140048,-1.9539925233402755e-14
hollow,upright,2,4.0,-169.96665879303316,0.013604058367301164
hollow,upright,3,3.25,-170.28563053317174,-0.30536768177127804
hollow,upright,4,2.75,-170.65736927840993,-0.677106427009468
hollow,upright,5,2.25,-171.0580794725117,-1.0778166211112445
hollow,upright,6,1.9,-171.53489813950057,-1.5546352881001066
hollow,upright,7,1.6,-171.91231923804415,-1.9320563866436853
hollow,upright,8,1.3,-172.04950459467773,-2.0692417432772654
hollow,parallel,0,6.5,-169.98026285140048,-1.9539925233402755e-14
hollow,parallel,1,5.0,-169.98026285140048,-1.9539925233402755e-14
hollow,parallel,2,4.0,-169.96695861759287,0.013304233807597043
hollow,parallel,3,3.25,-170.72258323777166,-0.7423203863711958
hollow,parallel,4,2.75,-171.3385649879681,-1.3583021365676498
hollow,parallel,5,2.25,-172.05587586666036,-2.0756130152598953
hollow,parallel,6,1.9,-172.23275270912833,-2.2524898577278716
hollow,parallel,7,1.6,-172.3239506237364,-2.3436877723359455
hollow,parallel,8,1.3,-172.5647026392513,-2.5844397878508314
