site,orientation,image,height_A,energy_eV,interaction_energy_eV
atop_Si,upright,0,6.5,-186.84483600269022,-3.108624468950438e-14
atop_Si,upright,1,5.0,-186.84483600269022,-3.108624468950438e-14
atop_Si,upright,2,4.0,-186.81487068035705,0.029965322333137756
atop_Si,upright,3,3.25,-186.75536993665133,0.08946606603884977
atop_Si,upright,4,2.75,-186.66480655194334,0.18002945074684096
atop_Si,upright,5,2.25,-186.27840868542265,0.5664273172675367
atop_Si,upright,6,1.9,-185.55667085653965,1.2881651461505301
atop_Si,upright,7,1.6,-185.1878611072488,1.656974895441377
atop_Si,upright,8,1.3,-184.0286372668899,2.8161987358002962
atop_Si,parallel,0,6.5,-186.84483600269022,-3.019806626980426e-14
atop_Si,parallel,1,5.0,-186.84483600269022,-3.019806626980426e-14
atop_Si,parallel,2,4.0,-186.8083647430367,0.03647125965349396
atop_Si,parallel,3,3.25,-186.77921885463223,0.06561714805795127
atop_Si,parallel,4,2.75,-186.44772774549014,0.3971082572000437
atop_Si,parallel,5,2.25,-186.01660025412568,0.8282357485645075
atop_Si,parallel,6,1.9,-185.5654310529948,1.2794049496953885
atop_Si,parallel,7,1.6,-185.44706793571424,1.3977680669759405
atop_Si,parallel,8,1.3,-184.2165878671535,2.6282481355366922
bridge_Si_Si,upright,0,6.5,-186.84483600269022,-3.108624468950438e-14
bridge_Si_Si,upright,1,5.0,-186.84483600269022,-3.108624468950438e-14
bridge_Si_Si,upright,2,4.0,-186.81283023203778,0.03200577065240129
bridge_Si_Si,upright,3,3.25,-186.73652041346952,0.10831558922066353
bridge_Si_Si,upright,4,2.75,-186.66411715649306,0.18071884619712097
bridge_Si_Si,upright,5,2.25,-186.5867716548934,0.258064347796787
bridge_Si_Si,upright,6,1.9,-186.48945125815962,0.3553847445305651
bridge_Si_Si,upright,7,1.6,-186.34835565218097,0.4964803505092137
bridge_Si_Si,upright,8,1.3,-186.07369633984428,0.7711396628459086
bridge_Si_Si,parallel,0,6.5,-186.84483600269022,-3.019806626980426e-14
bridge_Si_Si,parallel,1,5.0,-186.84483600269022,-3.019806626980426e-14
bridge_Si_Si,parallel,2,4.0,-186.7759269505971,0.06890905209308862
bridge_Si_Si,parallel,3,3.25,-186.75283003186397,0.09200597082621975
bridge_Si_Si,parallel,4,2.75,-186.65698723674748,0.18784876594270195
bridge_Si_Si,parallel,5,2.25,-186.51925934096093,0.32557666172925614
bridge_Si_Si,parallel,6,1.9,-186.37150764392766,0.47332835876252766
bridge_Si_Si,parallel,7,1.6,-186.1166762662217,0.7281597364684824
bridge_Si_Si,parallel,8,1.3,-185.6675382953968,1.1772977072933752
hollow,upright,0,6.5,-186.84483600269022,-3.108624468950438e-14
hollow,upright,1,5.0,-186.84483600269022,-3.108624468950438e-14
hollow,upright,2,4.0,-186.84207776402963,0.0027582386605589093
hollow,upright,3,3.25,-186.7475419571168,0.09729404557338928
hollow,upright,4,2.75,-186.61122010551165,0.23361589717853537
hollow,upright,5,2.25,-186.50357379720506,0.34126220548512
hollow,upright,6,1.9,-186.4392585245355,0.4055774781546946
hollow,upright,7,1.6,-186.4053469219554,0.4394890807347709
hollow,upright,8,1.3,-186.39570879995495,0.4491272027352382
hollow,parallel,0,6.5,-186.84483600269022,-3.019806626980426e-14
hollow,parallel,1,5.0,-186.84483600269022,-3.019806626980426e-14
hollow,parallel,2,4.0,-186.82357814680455,0.02125785588563467
hollow,parallel,3,3.25,-186.66557182455438,0.1792641781358082
hollow,parallel,4,2.75,-186.58190521992108,0.26293078276910187
hollow,parallel,5,2.25,-186.4630691074382,0.3817668952519835
hollow,parallel,6,1.9,-186.43700169180016,0.4078343108900224
hollow,parallel,7,1.6,-186.4021879385427,0.44264806414747504
hollow,parallel,8,1.3,-186.35590015506494,0.4889358476252408
