site,orientation,image,height_A,energy_eV,interaction_energy_eV
atop_O,upright,3,3.25,-271.39223664360736,0.037807531812935835
atop_O,upright,4,2.75,-271.4383060406204,-0.008261865200077878
atop_O,upright,5,2.25,-271.61609321996895,-0.186049044548648
atop_O,upright,6,1.9,-271.6243239713479,-0.19427979592760813
atop_O,upright,7,1.6,-271.374438242166,0.055605933254318174
atop_O,upright,8,1.3,-270.8850339480268,0.545010227393524
atop_O,parallel,0,6.5,-271.43275388221485,3.197442310920451e-14
atop_O,parallel,1,5.0,-271.43275388221485,3.197442310920451e-14
atop_O,parallel,2,4.0,-271.4145991839924,0.018154698222506482
atop_O,parallel,3,3.25,-271.3689986352991,0.06375524691580736
atop_O,parallel,4,2.75,-271.31191124845543,0.12084263375945525
atop_O,parallel,5,2.25,-271.2382191277088,0.19453475450606916
atop_O,parallel,6,1.9,-271.2346433384622,0.19811054375268
atop_O,parallel,7,1.6,-271.16934861024816,0.2634052719667217
atop_O,parallel,8,1.3,-271.07921288152403,0.35354100069085703
atop_O,flipped,0,6.5,-271.4300441754203,1.9539925233402755e-14
atop_O,flipped,1,5.0,-271.4300441754203,1.9539925233402755e-14
atop_O,flipped,2,4.0,-271.44119542704885,-0.011151251628556125
atop_O,flipped,3,3.25,-271.50786359332574,-0.07781941790543989
atop_O,flipped,4,2.75,-271.589267989536,-0.15922381411568587
atop_O,flipped,5,2.25,-271.64032495311744,-0.21028077769714493
atop_O,flipped,6,1.9,-271.6367855938573,-0.2067414184370282
atop_O,flipped,7,1.6,-271.6704726577897,-0.24042848236937608
atop_O,flipped,8,1.3,-271.78955495862107,-0.35951078320077023
bridge_Si_O,upright,0,6.5,-271.4300441754203,1.9539925233402755e-14
bridge_Si_O,upright,1,5.0,-271.4300441754203,1.9539925233402755e-14
bridge_Si_O,upright,2,4.0,-271.4264581611963,0.003586014223989409
bridge_Si_O,upright,3,3.25,-271.4121744659996,0.017869709420684998
bridge_Si_O,upright,4,2.75,-271.43312910994723,-0.0030849345269334805
bridge_Si_O,upright,5,2.25,-271.57944590591,-0.14940173048970884
bridge_Si_O,upright,6,1.9,-271.55471126590857,-0.12466709048826807
bridge_Si_O,upright,7,1.6,-271.18590397551674,0.24414019990356017
bridge_Si_O,upright,8,1.3,-270.3784442553368,1.0515999200835235
bridge_Si_O,parallel,0,6.5,-271.43275388221485,3.197442310920451e-14
bridge_Si_O,parallel,1,5.0,-271.43275388221485,3.197442310920451e-14
bridge_Si_O,parallel,2,4.0,-271.417934049126,0.01481983308886825
bridge_Si_O,parallel,3,3.25,-271.331375780721,0.10137810149391058
bridge_Si_O,parallel,4,2.75,-271.2712604926765,0.1614933895383821
bridge_Si_O,parallel,5,2.25,-271.2541489075077,0.17860497470715941
bridge_Si_O,parallel,6,1.9,-271.26014936609187,0.17260451612301964
bridge_Si_O,parallel,7,1.6,-271.10200134007886,0.3307525421360289
bridge_Si_O,parallel,8,1.3,-270.76791738757083,0.664836494644053
bridge_Si_O,flipped,0,6.5,-271.4300441754203,1.9539925233402755e-14
bridge_Si_O,flipped,1,5.0,-271.4300441754203,1.9539925233402755e-14
bridge_Si_O,flipped,2,4.0,-271.4466519984667,-0.016607823046379977
bridge_Si_O,flipped,3,3.25,-271.51052156531557,-0.08047738989527353
bridge_Si_O,flipped,4,2.75,-271.5949483195007,-0.16490414408040444
bridge_Si_O,flipped,5,2.25,-271.6127277248971,-0.1826835494768293
bridge_Si_O,flipped,6,1.9,-271.54361280829465,-0.11356863287435637
bridge_Si_O,flipped,7,1.6,-271.5224614762503,-0.09241730083003041
bridge_Si_O,flipped,8,1.3,-271.54306583113845,-0.11302165571815159
