      Step     Time          Energy          fmax
BFGS:    0 03:06:51   -20291.009657        1.697985
BFGS:    1 03:06:51   -20291.037857        0.783734
BFGS:    2 03:06:51   -20291.043963        0.308244
BFGS:    3 03:06:51   -20291.046098        0.287635
BFGS:    4 03:06:51   -20291.057392        0.203367
BFGS:    5 03:06:51   -20291.065320        0.210296
BFGS:    6 03:06:51   -20291.070448        0.202350
BFGS:    7 03:06:51   -20291.073739        0.186756
BFGS:    8 03:06:51   -20291.076385        0.250443
BFGS:    9 03:06:51   -20291.081059        0.310532
BFGS:   10 03:06:51   -20291.086444        0.347803
BFGS:   11 03:06:51   -20291.092283        0.367043
BFGS:   12 03:06:51   -20291.098469        0.371862
BFGS:   13 03:06:52   -20291.104662        0.367889
BFGS:   14 03:06:52   -20291.110300        0.364156
BFGS:   15 03:06:52   -20291.115558        0.350411
BFGS:   16 03:06:52   -20291.120455        0.325863
BFGS:   17 03:06:52   -20291.124753        0.291890
BFGS:   18 03:06:52   -20291.128374        0.252211
BFGS:   19 03:06:52   -20291.131375        0.218023
BFGS:   20 03:06:52   -20291.134094        0.177715
BFGS:   21 03:06:52   -20291.136350        0.188631
BFGS:   22 03:06:52   -20291.139116        0.173997
BFGS:   23 03:06:52   -20291.141140        0.200002
BFGS:   24 03:06:52   -20291.143318        0.214257
BFGS:   25 03:06:52   -20291.145690        0.220300
BFGS:   26 03:06:52   -20291.148286        0.219291
BFGS:   27 03:06:53   -20291.151084        0.211661
BFGS:   28 03:06:53   -20291.154026        0.199979
BFGS:   29 03:06:53   -20291.157025        0.186956
BFGS:   30 03:06:53   -20291.160024        0.175228
BFGS:   31 03:06:53   -20291.162991        0.166665
BFGS:   32 03:06:53   -20291.165922        0.162258
BFGS:   33 03:06:53   -20291.168808        0.162209
BFGS:   34 03:06:53   -20291.171743        0.166303
BFGS:   35 03:06:53   -20291.174385        0.186366
BFGS:   36 03:06:53   -20291.177263        0.198143
BFGS:   37 03:06:53   -20291.179551        0.200334
BFGS:   38 03:06:53   -20291.181812        0.224443
BFGS:   39 03:06:53   -20291.184181        0.246523
BFGS:   40 03:06:53   -20291.186734        0.251839
BFGS:   41 03:06:53   -20291.189468        0.251695
BFGS:   42 03:06:54   -20291.192310        0.236275
BFGS:   43 03:06:54   -20291.195184        0.229706
BFGS:   44 03:06:54   -20291.198040        0.201085
BFGS:   45 03:06:54   -20291.200789        0.192096
BFGS:   46 03:06:54   -20291.203339        0.155827
BFGS:   47 03:06:54   -20291.205651        0.131144
BFGS:   48 03:06:54   -20291.207312        0.105715
BFGS:   49 03:06:54   -20291.207750        0.294989
BFGS:   50 03:06:54   -20291.208838        0.103814
BFGS:   51 03:06:54   -20291.209394        0.093645
BFGS:   52 03:06:54   -20291.209997        0.070946
BFGS:   53 03:06:54   -20291.211593        0.085138
BFGS:   54 03:06:54   -20291.212520        0.062795
BFGS:   55 03:06:54   -20291.213292        0.065030
BFGS:   56 03:06:54   -20291.213979        0.091760
BFGS:   57 03:06:55   -20291.215010        0.113967
BFGS:   58 03:06:55   -20291.216273        0.117135
BFGS:   59 03:06:55   -20291.217863        0.120151
BFGS:   60 03:06:55   -20291.219636        0.114593
BFGS:   61 03:06:55   -20291.221260        0.086834
BFGS:   62 03:06:55   -20291.222354        0.083231
BFGS:   63 03:06:55   -20291.222690        0.074035
BFGS:   64 03:06:55   -20291.223043        0.077878
BFGS:   65 03:06:55   -20291.223482        0.099694
BFGS:   66 03:06:55   -20291.224195        0.088484
BFGS:   67 03:06:55   -20291.225242        0.115276
BFGS:   68 03:06:55   -20291.226074        0.077032
BFGS:   69 03:06:55   -20291.227101        0.075732
BFGS:   70 03:06:55   -20291.228105        0.107628
BFGS:   71 03:06:55   -20291.228635        0.094119
BFGS:   72 03:06:56   -20291.229597        0.070971
BFGS:   73 03:06:56   -20291.230162        0.042836
BFGS:   74 03:06:56   -20291.230360        0.036245
