      Step     Time          Energy          fmax
BFGS:    0 03:06:58   -20289.720487        4.096505
BFGS:    1 03:06:58   -20289.924766        3.164591
BFGS:    2 03:06:58   -20290.059015        1.708880
BFGS:    3 03:06:58   -20290.100182        0.375935
BFGS:    4 03:06:58   -20290.103107        0.152680
BFGS:    5 03:06:58   -20290.104479        0.133079
BFGS:    6 03:06:58   -20290.106569        0.132007
BFGS:    7 03:06:58   -20290.107209        0.099879
BFGS:    8 03:06:58   -20290.107624        0.097498
BFGS:    9 03:06:58   -20290.108140        0.111994
BFGS:   10 03:06:58   -20290.109069        0.135786
BFGS:   11 03:06:58   -20290.110088        0.133582
BFGS:   12 03:06:58   -20290.110781        0.102234
BFGS:   13 03:06:58   -20290.111140        0.068983
BFGS:   14 03:06:59   -20290.111504        0.099932
BFGS:   15 03:06:59   -20290.112307        0.169173
BFGS:   16 03:06:59   -20290.113996        0.247416
BFGS:   17 03:06:59   -20290.116509        0.267644
BFGS:   18 03:06:59   -20290.118758        0.210987
BFGS:   19 03:06:59   -20290.120418        0.130564
BFGS:   20 03:06:59   -20290.120922        0.072040
BFGS:   21 03:06:59   -20290.121248        0.073268
BFGS:   22 03:06:59   -20290.121814        0.107198
BFGS:   23 03:06:59   -20290.122699        0.150270
BFGS:   24 03:06:59   -20290.123976        0.165539
BFGS:   25 03:06:59   -20290.125153        0.120126
BFGS:   26 03:06:59   -20290.125863        0.044426
BFGS:   27 03:06:59   -20290.126040        0.045833
BFGS:   28 03:06:59   -20290.126115        0.042883
BFGS:   29 03:07:00   -20290.126299        0.047530
BFGS:   30 03:07:00   -20290.126649        0.056996
BFGS:   31 03:07:00   -20290.127252        0.059413
BFGS:   32 03:07:00   -20290.127849        0.048127
BFGS:   33 03:07:00   -20290.128149        0.040975
BFGS:   34 03:07:00   -20290.128256        0.031501
