      Step     Time          Energy          fmax
BFGS:    0 03:07:18   -20294.100203        0.270636
BFGS:    1 03:07:18   -20294.103273        0.219201
BFGS:    2 03:07:18   -20294.108333        0.198124
BFGS:    3 03:07:18   -20294.109615        0.124893
BFGS:    4 03:07:19   -20294.110383        0.104092
BFGS:    5 03:07:19   -20294.110852        0.096710
BFGS:    6 03:07:19   -20294.111742        0.153531
BFGS:    7 03:07:19   -20294.112416        0.125709
BFGS:    8 03:07:19   -20294.112708        0.046877
BFGS:    9 03:07:19   -20294.112755        0.025855
