      Step     Time          Energy          fmax
BFGS:    0 03:07:02   -20289.937315        1.019392
BFGS:    1 03:07:02   -20289.961149        0.895135
BFGS:    2 03:07:02   -20289.998048        0.560267
BFGS:    3 03:07:02   -20290.015414        0.256020
BFGS:    4 03:07:02   -20290.017816        0.175953
BFGS:    5 03:07:02   -20290.019072        0.158082
BFGS:    6 03:07:02   -20290.024927        0.278561
BFGS:    7 03:07:02   -20290.033315        0.524821
BFGS:    8 03:07:02   -20290.042390        0.648769
BFGS:    9 03:07:03   -20290.052832        0.720155
BFGS:   10 03:07:03   -20290.064658        0.753497
BFGS:   11 03:07:03   -20290.077365        0.769051
BFGS:   12 03:07:03   -20290.090787        0.779928
BFGS:   13 03:07:03   -20290.105006        0.794736
BFGS:   14 03:07:03   -20290.120141        0.815851
BFGS:   15 03:07:03   -20290.136352        0.841048
BFGS:   16 03:07:03   -20290.153810        0.864852
BFGS:   17 03:07:03   -20290.172628        0.881667
BFGS:   18 03:07:03   -20290.192974        0.893113
BFGS:   19 03:07:03   -20290.214885        0.888165
BFGS:   20 03:07:03   -20290.238148        0.859570
BFGS:   21 03:07:03   -20290.262299        0.804111
BFGS:   22 03:07:03   -20290.286527        0.721643
BFGS:   23 03:07:04   -20290.309490        0.621121
BFGS:   24 03:07:04   -20290.329955        0.513425
BFGS:   25 03:07:04   -20290.346709        0.417228
BFGS:   26 03:07:04   -20290.359112        0.372236
BFGS:   27 03:07:04   -20290.365016        0.331862
BFGS:   28 03:07:04   -20290.369999        0.245281
BFGS:   29 03:07:04   -20290.372241        0.171314
BFGS:   30 03:07:04   -20290.373130        0.140766
BFGS:   31 03:07:04   -20290.374899        0.139416
BFGS:   32 03:07:04   -20290.377228        0.196394
BFGS:   33 03:07:04   -20290.380644        0.265707
BFGS:   34 03:07:04   -20290.385155        0.299869
BFGS:   35 03:07:04   -20290.389913        0.294475
BFGS:   36 03:07:04   -20290.394964        0.269674
BFGS:   37 03:07:04   -20290.400219        0.273915
BFGS:   38 03:07:05   -20290.405593        0.278674
BFGS:   39 03:07:05   -20290.410994        0.275005
BFGS:   40 03:07:05   -20290.416307        0.264969
BFGS:   41 03:07:05   -20290.421363        0.250847
BFGS:   42 03:07:05   -20290.425947        0.235587
BFGS:   43 03:07:05   -20290.429965        0.222273
BFGS:   44 03:07:05   -20290.433369        0.213979
BFGS:   45 03:07:05   -20290.436187        0.212844
BFGS:   46 03:07:05   -20290.438530        0.219011
BFGS:   47 03:07:05   -20290.440599        0.230401
BFGS:   48 03:07:05   -20290.442637        0.243738
BFGS:   49 03:07:05   -20290.444850        0.256047
BFGS:   50 03:07:05   -20290.447361        0.265437
BFGS:   51 03:07:05   -20290.450219        0.270913
BFGS:   52 03:07:05   -20290.453429        0.271968
BFGS:   53 03:07:05   -20290.456977        0.268250
BFGS:   54 03:07:06   -20290.460820        0.259370
BFGS:   55 03:07:06   -20290.464897        0.244810
BFGS:   56 03:07:06   -20290.469129        0.223892
BFGS:   57 03:07:06   -20290.473396        0.195754
BFGS:   58 03:07:06   -20290.477514        0.159287
BFGS:   59 03:07:06   -20290.481223        0.112972
BFGS:   60 03:07:06   -20290.484155        0.086565
BFGS:   61 03:07:06   -20290.485644        0.074003
BFGS:   62 03:07:06   -20290.486000        0.063130
BFGS:   63 03:07:06   -20290.486611        0.048765
BFGS:   64 03:07:06   -20290.486802        0.044689
BFGS:   65 03:07:06   -20290.487065        0.050705
BFGS:   66 03:07:06   -20290.487363        0.058244
BFGS:   67 03:07:06   -20290.487740        0.067894
BFGS:   68 03:07:06   -20290.488148        0.063801
BFGS:   69 03:07:06   -20290.488703        0.068858
BFGS:   70 03:07:07   -20290.489355        0.077203
BFGS:   71 03:07:07   -20290.490167        0.080513
BFGS:   72 03:07:07   -20290.491159        0.079848
BFGS:   73 03:07:07   -20290.492297        0.075365
BFGS:   74 03:07:07   -20290.493529        0.066949
BFGS:   75 03:07:07   -20290.494763        0.054105
BFGS:   76 03:07:07   -20290.495834        0.045467
BFGS:   77 03:07:07   -20290.496531        0.041312
BFGS:   78 03:07:07   -20290.496560        0.096266
BFGS:   79 03:07:07   -20290.496662        0.028958
