      Step     Time          Energy          fmax
BFGS:    0 03:06:37   -20290.854981       18.754303
BFGS:    1 03:06:37   -20291.538824       11.163959
BFGS:    2 03:06:37   -20291.938206        5.532171
BFGS:    3 03:06:38   -20292.107269        1.529851
BFGS:    4 03:06:38   -20292.125843        0.326676
BFGS:    5 03:06:38   -20292.127829        0.181417
BFGS:    6 03:06:38   -20292.128927        0.159036
BFGS:    7 03:06:38   -20292.131041        0.277294
BFGS:    8 03:06:38   -20292.132694        0.236109
BFGS:    9 03:06:38   -20292.133847        0.163806
BFGS:   10 03:06:38   -20292.134669        0.168700
BFGS:   11 03:06:38   -20292.135941        0.218132
BFGS:   12 03:06:38   -20292.138304        0.352903
BFGS:   13 03:06:38   -20292.141174        0.331765
BFGS:   14 03:06:38   -20292.143191        0.222026
BFGS:   15 03:06:38   -20292.143951        0.131325
BFGS:   16 03:06:39   -20292.144598        0.183242
BFGS:   17 03:06:39   -20292.145372        0.288125
BFGS:   18 03:06:39   -20292.146952        0.391110
BFGS:   19 03:06:39   -20292.149099        0.386041
BFGS:   20 03:06:39   -20292.150952        0.205351
BFGS:   21 03:06:39   -20292.151585        0.066245
BFGS:   22 03:06:39   -20292.151798        0.067157
BFGS:   23 03:06:39   -20292.152120        0.104318
BFGS:   24 03:06:39   -20292.152540        0.115268
BFGS:   25 03:06:39   -20292.152874        0.068814
BFGS:   26 03:06:39   -20292.152992        0.020380
