      Step     Time          Energy          fmax
BFGS:    0 03:07:45   -20293.277287        2.147961
BFGS:    1 03:07:46   -20293.295739        1.391867
BFGS:    2 03:07:46   -20293.316270        0.266212
BFGS:    3 03:07:46   -20293.319538        0.241341
BFGS:    4 03:07:46   -20293.326087        0.415717
BFGS:    5 03:07:46   -20293.336196        0.588345
BFGS:    6 03:07:46   -20293.342022        0.346433
BFGS:    7 03:07:46   -20293.344003        0.126640
BFGS:    8 03:07:46   -20293.344700        0.107329
BFGS:    9 03:07:46   -20293.345426        0.156586
BFGS:   10 03:07:46   -20293.346373        0.177808
BFGS:   11 03:07:46   -20293.346969        0.116357
BFGS:   12 03:07:46   -20293.347329        0.060951
BFGS:   13 03:07:46   -20293.347766        0.139804
BFGS:   14 03:07:47   -20293.348718        0.280011
BFGS:   15 03:07:47   -20293.350708        0.434323
BFGS:   16 03:07:47   -20293.353209        0.471049
BFGS:   17 03:07:47   -20293.355645        0.375080
BFGS:   18 03:07:47   -20293.357136        0.132692
BFGS:   19 03:07:47   -20293.357325        0.060461
BFGS:   20 03:07:47   -20293.357437        0.052815
BFGS:   21 03:07:47   -20293.357471        0.056350
BFGS:   22 03:07:47   -20293.357621        0.062185
BFGS:   23 03:07:47   -20293.357823        0.073202
BFGS:   24 03:07:47   -20293.358150        0.096011
BFGS:   25 03:07:47   -20293.358631        0.108913
BFGS:   26 03:07:47   -20293.359310        0.114304
BFGS:   27 03:07:48   -20293.360084        0.116139
BFGS:   28 03:07:48   -20293.360941        0.109590
BFGS:   29 03:07:48   -20293.361819        0.122533
BFGS:   30 03:07:48   -20293.362699        0.162183
BFGS:   31 03:07:48   -20293.363808        0.180769
BFGS:   32 03:07:48   -20293.365450        0.156161
BFGS:   33 03:07:48   -20293.367236        0.156446
BFGS:   34 03:07:48   -20293.368298        0.183384
BFGS:   35 03:07:48   -20293.369261        0.110037
BFGS:   36 03:07:48   -20293.369748        0.170808
BFGS:   37 03:07:48   -20293.370378        0.166240
BFGS:   38 03:07:48   -20293.371013        0.159215
BFGS:   39 03:07:48   -20293.371647        0.149170
BFGS:   40 03:07:48   -20293.372259        0.139866
BFGS:   41 03:07:49   -20293.372855        0.129928
BFGS:   42 03:07:49   -20293.373428        0.122053
BFGS:   43 03:07:49   -20293.373999        0.112085
BFGS:   44 03:07:49   -20293.374537        0.110401
BFGS:   45 03:07:49   -20293.375123        0.089797
BFGS:   46 03:07:49   -20293.375568        0.123331
BFGS:   47 03:07:49   -20293.376121        0.118554
BFGS:   48 03:07:49   -20293.376654        0.121516
BFGS:   49 03:07:49   -20293.377209        0.118852
BFGS:   50 03:07:49   -20293.377769        0.117550
BFGS:   51 03:07:49   -20293.378348        0.113035
BFGS:   52 03:07:49   -20293.378928        0.111086
BFGS:   53 03:07:49   -20293.379533        0.103768
BFGS:   54 03:07:49   -20293.380115        0.107571
BFGS:   55 03:07:49   -20293.380782        0.086253
BFGS:   56 03:07:50   -20293.381282        0.120874
BFGS:   57 03:07:50   -20293.381902        0.120501
BFGS:   58 03:07:50   -20293.382526        0.120447
BFGS:   59 03:07:50   -20293.383180        0.114159
BFGS:   60 03:07:50   -20293.383835        0.106152
BFGS:   61 03:07:50   -20293.384490        0.095248
BFGS:   62 03:07:50   -20293.385114        0.087857
BFGS:   63 03:07:50   -20293.385753        0.068695
BFGS:   64 03:07:50   -20293.386168        0.100356
BFGS:   65 03:07:50   -20293.386782        0.072038
BFGS:   66 03:07:50   -20293.387188        0.081302
BFGS:   67 03:07:50   -20293.387719        0.036521
