      Step     Time          Energy          fmax
BFGS:    0 03:07:21   -20288.694972        0.206879
BFGS:    1 03:07:21   -20288.696220        0.183407
BFGS:    2 03:07:21   -20288.702923        0.279925
BFGS:    3 03:07:21   -20288.704528        0.217533
BFGS:    4 03:07:21   -20288.706228        0.089713
BFGS:    5 03:07:21   -20288.706771        0.100765
BFGS:    6 03:07:21   -20288.708371        0.174643
BFGS:    7 03:07:21   -20288.710278        0.185136
BFGS:    8 03:07:22   -20288.711963        0.150953
BFGS:    9 03:07:22   -20288.712873        0.121857
BFGS:   10 03:07:22   -20288.713797        0.136319
BFGS:   11 03:07:22   -20288.714715        0.148572
BFGS:   12 03:07:22   -20288.715506        0.114907
BFGS:   13 03:07:22   -20288.716010        0.088272
BFGS:   14 03:07:22   -20288.716285        0.083012
BFGS:   15 03:07:22   -20288.716547        0.085807
BFGS:   16 03:07:22   -20288.716959        0.084629
BFGS:   17 03:07:22   -20288.717442        0.066161
BFGS:   18 03:07:22   -20288.717786        0.052609
BFGS:   19 03:07:22   -20288.717981        0.046221
BFGS:   20 03:07:22   -20288.718142        0.059036
BFGS:   21 03:07:22   -20288.718416        0.089714
BFGS:   22 03:07:22   -20288.718935        0.114564
BFGS:   23 03:07:23   -20288.719605        0.105811
BFGS:   24 03:07:23   -20288.720124        0.072572
BFGS:   25 03:07:23   -20288.720366        0.036137
