      Step     Time          Energy          fmax
BFGS:    0 03:07:39   -20291.537715        7.938488
BFGS:    1 03:07:39   -20291.847539        2.162506
BFGS:    2 03:07:39   -20291.882153        0.584541
BFGS:    3 03:07:40   -20291.885911        0.154358
BFGS:    4 03:07:40   -20291.886578        0.135230
BFGS:    5 03:07:40   -20291.887936        0.194793
BFGS:    6 03:07:40   -20291.889166        0.192487
BFGS:    7 03:07:40   -20291.889909        0.085786
BFGS:    8 03:07:40   -20291.890274        0.080773
BFGS:    9 03:07:40   -20291.890608        0.102132
BFGS:   10 03:07:40   -20291.891003        0.135071
BFGS:   11 03:07:40   -20291.891296        0.094577
BFGS:   12 03:07:40   -20291.891469        0.043631
BFGS:   13 03:07:40   -20291.891654        0.079519
BFGS:   14 03:07:40   -20291.892039        0.155406
BFGS:   15 03:07:40   -20291.892808        0.251113
BFGS:   16 03:07:41   -20291.894039        0.319046
BFGS:   17 03:07:41   -20291.895439        0.279957
BFGS:   18 03:07:41   -20291.896406        0.121635
BFGS:   19 03:07:41   -20291.896603        0.046337
BFGS:   20 03:07:41   -20291.896705        0.082607
BFGS:   21 03:07:41   -20291.897071        0.163355
BFGS:   22 03:07:41   -20291.897547        0.198460
BFGS:   23 03:07:41   -20291.898071        0.152033
BFGS:   24 03:07:41   -20291.898377        0.061521
BFGS:   25 03:07:41   -20291.898618        0.074063
BFGS:   26 03:07:41   -20291.898987        0.150830
BFGS:   27 03:07:41   -20291.899659        0.230157
BFGS:   28 03:07:41   -20291.900614        0.261196
BFGS:   29 03:07:42   -20291.901522        0.196357
BFGS:   30 03:07:42   -20291.901982        0.057174
BFGS:   31 03:07:42   -20291.902041        0.010749
