      Step     Time          Energy          fmax
BFGS:    0 03:07:23   -20286.945410        0.177191
BFGS:    1 03:07:23   -20286.946559        0.160317
BFGS:    2 03:07:23   -20286.953210        0.364729
BFGS:    3 03:07:23   -20286.956444        0.371001
BFGS:    4 03:07:23   -20286.959472        0.200598
BFGS:    5 03:07:23   -20286.960241        0.097715
BFGS:    6 03:07:23   -20286.960811        0.104648
BFGS:    7 03:07:23   -20286.962292        0.209979
BFGS:    8 03:07:23   -20286.964652        0.302618
BFGS:    9 03:07:23   -20286.967436        0.282289
BFGS:   10 03:07:23   -20286.969696        0.203307
BFGS:   11 03:07:23   -20286.971363        0.186084
BFGS:   12 03:07:24   -20286.973256        0.214293
BFGS:   13 03:07:24   -20286.974946        0.239431
BFGS:   14 03:07:24   -20286.976260        0.160471
BFGS:   15 03:07:24   -20286.976937        0.071826
BFGS:   16 03:07:24   -20286.977437        0.089939
BFGS:   17 03:07:24   -20286.978476        0.181272
BFGS:   18 03:07:24   -20286.980663        0.311380
BFGS:   19 03:07:24   -20286.983041        0.369651
BFGS:   20 03:07:24   -20286.985599        0.383569
BFGS:   21 03:07:24   -20286.988223        0.367927
BFGS:   22 03:07:24   -20286.990804        0.330715
BFGS:   23 03:07:24   -20286.993250        0.276597
BFGS:   24 03:07:24   -20286.995497        0.209658
BFGS:   25 03:07:24   -20286.997517        0.200057
BFGS:   26 03:07:25   -20286.999394        0.213081
BFGS:   27 03:07:25   -20287.001462        0.219499
BFGS:   28 03:07:25   -20287.004407        0.326183
BFGS:   29 03:07:25   -20287.008950        0.431188
BFGS:   30 03:07:25   -20287.014062        0.427109
BFGS:   31 03:07:25   -20287.017973        0.302532
BFGS:   32 03:07:25   -20287.021048        0.245758
BFGS:   33 03:07:25   -20287.023407        0.235686
BFGS:   34 03:07:25   -20287.025525        0.220637
BFGS:   35 03:07:25   -20287.027490        0.208909
BFGS:   36 03:07:25   -20287.029460        0.190105
BFGS:   37 03:07:25   -20287.031304        0.184867
BFGS:   38 03:07:25   -20287.033367        0.152453
BFGS:   39 03:07:25   -20287.035010        0.171711
BFGS:   40 03:07:25   -20287.037054        0.143665
BFGS:   41 03:07:26   -20287.038852        0.145072
BFGS:   42 03:07:26   -20287.040804        0.128206
BFGS:   43 03:07:26   -20287.042647        0.119364
BFGS:   44 03:07:26   -20287.044517        0.098817
BFGS:   45 03:07:26   -20287.046187        0.083471
BFGS:   46 03:07:26   -20287.047761        0.053521
BFGS:   47 03:07:26   -20287.048783        0.041072
BFGS:   48 03:07:26   -20287.049276        0.103630
BFGS:   49 03:07:26   -20287.049355        0.067973
BFGS:   50 03:07:26   -20287.049550        0.044211
BFGS:   51 03:07:26   -20287.049605        0.038127
