      Step     Time          Energy          fmax
BFGS:    0 03:06:56   -20290.309559        4.254330
BFGS:    1 03:06:56   -20290.525747        2.681360
BFGS:    2 03:06:56   -20290.619705        0.312270
BFGS:    3 03:06:56   -20290.622449        0.131109
BFGS:    4 03:06:56   -20290.623081        0.107883
BFGS:    5 03:06:56   -20290.623766        0.115768
BFGS:    6 03:06:56   -20290.624214        0.079039
BFGS:    7 03:06:56   -20290.624416        0.063962
BFGS:    8 03:06:56   -20290.624571        0.074853
BFGS:    9 03:06:56   -20290.624868        0.094254
BFGS:   10 03:06:56   -20290.625373        0.119614
BFGS:   11 03:06:56   -20290.625997        0.125208
BFGS:   12 03:06:57   -20290.626431        0.075838
BFGS:   13 03:06:57   -20290.626622        0.042382
BFGS:   14 03:06:57   -20290.626758        0.054944
BFGS:   15 03:06:57   -20290.627048        0.095506
BFGS:   16 03:06:57   -20290.627596        0.138972
BFGS:   17 03:06:57   -20290.628350        0.134643
BFGS:   18 03:06:57   -20290.628741        0.081890
BFGS:   19 03:06:57   -20290.628923        0.050912
BFGS:   20 03:06:57   -20290.629157        0.074400
BFGS:   21 03:06:57   -20290.629413        0.094309
BFGS:   22 03:06:57   -20290.630037        0.128036
BFGS:   23 03:06:57   -20290.630833        0.146195
BFGS:   24 03:06:57   -20290.631575        0.103971
BFGS:   25 03:06:57   -20290.632018        0.038864
