      Step     Time          Energy          fmax
BFGS:    0 03:07:20   -20290.761252        0.246982
BFGS:    1 03:07:20   -20290.763227        0.209115
BFGS:    2 03:07:20   -20290.766554        0.216352
BFGS:    3 03:07:20   -20290.768454        0.188954
BFGS:    4 03:07:20   -20290.769908        0.099951
BFGS:    5 03:07:20   -20290.770401        0.083268
BFGS:    6 03:07:20   -20290.770819        0.100575
BFGS:    7 03:07:21   -20290.771492        0.142809
BFGS:    8 03:07:21   -20290.772247        0.134431
BFGS:    9 03:07:21   -20290.772723        0.082707
BFGS:   10 03:07:21   -20290.772935        0.053752
BFGS:   11 03:07:21   -20290.773092        0.054840
BFGS:   12 03:07:21   -20290.773248        0.053989
BFGS:   13 03:07:21   -20290.773356        0.039276
