      Step     Time          Energy          fmax
BFGS:    0 03:07:19   -20292.826738        0.300423
BFGS:    1 03:07:19   -20292.829636        0.244951
BFGS:    2 03:07:19   -20292.833887        0.257826
BFGS:    3 03:07:19   -20292.835847        0.187325
BFGS:    4 03:07:20   -20292.836876        0.095859
BFGS:    5 03:07:20   -20292.837208        0.087066
BFGS:    6 03:07:20   -20292.837610        0.095069
BFGS:    7 03:07:20   -20292.838239        0.127635
BFGS:    8 03:07:20   -20292.838831        0.099469
BFGS:    9 03:07:20   -20292.839088        0.039342
